a	b	DFreq
0.270000	0.020000	0.000141
0.270000	0.030000	0.000139
0.270000	0.040000	0.000136
0.270000	0.050000	0.000134
0.270000	0.060000	0.000132
0.270000	0.070000	0.000130
0.270000	0.080000	0.000128
0.270000	0.090000	0.000126
0.270000	0.100000	0.000125
0.270000	0.110000	0.000123
0.270000	0.120000	0.000121
0.270000	0.130000	0.000119
0.270000	0.140000	0.000118
0.270000	0.150000	0.000116
0.270000	0.160000	0.000114
0.270000	0.170000	0.000113
0.270000	0.180000	0.000111
0.270000	0.190000	0.000110
0.270000	0.200000	0.000108
0.270000	0.210000	0.000107
0.270000	0.220000	0.000106
0.270000	0.230000	0.000104
0.270000	0.240000	0.000103
0.270000	0.250000	0.000102
0.270000	0.260000	0.000100
0.270000	0.270000	0.000099
0.270000	0.280000	0.000098
0.270000	0.290000	0.000097
0.270000	0.300000	0.000095
0.270000	0.310000	0.000094
0.270000	0.320000	0.000093
0.270000	0.330000	0.000092
0.270000	0.340000	0.000091
0.270000	0.350000	0.000090
0.270000	0.360000	0.000089
0.270000	0.370000	0.000088
0.270000	0.380000	0.000087
0.270000	0.390000	0.000086
0.270000	0.400000	0.000085
0.270000	0.410000	0.000084
0.270000	0.420000	0.000083
0.270000	0.430000	0.000082
0.270000	0.440000	0.000081
0.270000	0.450000	0.000080
0.270000	0.460000	0.000079
0.270000	0.470000	0.000078
0.270000	0.480000	0.000078
0.270000	0.490000	0.000077
0.270000	0.500000	0.000076
0.270000	0.510000	0.000075
0.270000	0.520000	0.000074
0.270000	0.530000	0.000074
0.270000	0.540000	0.000073
0.270000	0.550000	0.000072
0.270000	0.560000	0.000071
0.270000	0.570000	0.000070
0.270000	0.580000	0.000070
0.270000	0.590000	0.000069
0.270000	0.600000	0.000068
0.270000	0.610000	0.000068
0.270000	0.620000	0.000067
0.270000	0.630000	0.000066
0.270000	0.640000	0.000066
0.270000	0.650000	0.000065
0.270000	0.660000	0.000064
0.270000	0.670000	0.000064
0.270000	0.680000	0.000063
0.270000	0.690000	0.000062
0.270000	0.700000	0.000062
0.270000	0.710000	0.000061
0.270000	0.720000	0.000060
0.270000	0.730000	0.000060
0.270000	0.740000	0.000059
0.270000	0.750000	0.000059
0.270000	0.760000	0.000058
0.270000	0.770000	0.000058
0.270000	0.780000	0.000057
0.270000	0.790000	0.000056
0.270000	0.800000	0.000056
0.270000	0.810000	0.000055
0.270000	0.820000	0.000055
0.270000	0.830000	0.000054
0.270000	0.840000	0.000054
0.270000	0.850000	0.000053
0.270000	0.860000	0.000053
0.270000	0.870000	0.000052
0.270000	0.880000	0.000052
0.270000	0.890000	0.000051
0.270000	0.900000	0.000051
0.270000	0.910000	0.000050
0.270000	0.920000	0.000050
0.270000	0.930000	0.000049
0.270000	0.940000	0.000049
0.270000	0.950000	0.000049
0.270000	0.960000	0.000048
0.270000	0.970000	0.000048
0.270000	0.980000	0.000047
0.270000	0.990000	0.000047
0.270000	1.000000	0.000046
0.280000	0.000000	0.000123
0.280000	0.010000	0.000121
0.280000	0.020000	0.000119
0.280000	0.030000	0.000117
0.280000	0.040000	0.000115
0.280000	0.050000	0.000113
0.280000	0.060000	0.000112
0.280000	0.070000	0.000110
0.280000	0.080000	0.000108
0.280000	0.090000	0.000107
0.280000	0.100000	0.000105
0.280000	0.110000	0.000104
0.280000	0.120000	0.000102
0.280000	0.130000	0.000101
0.280000	0.140000	0.000100
0.280000	0.150000	0.000098
0.280000	0.160000	0.000097
0.280000	0.170000	0.000096
0.280000	0.180000	0.000094
0.280000	0.190000	0.000093
0.280000	0.200000	0.000092
0.280000	0.210000	0.000091
0.280000	0.220000	0.000090
0.280000	0.230000	0.000088
0.280000	0.240000	0.000087
0.280000	0.250000	0.000086
0.280000	0.260000	0.000085
0.280000	0.270000	0.000084
0.280000	0.280000	0.000083
0.280000	0.290000	0.000082
0.280000	0.300000	0.000081
0.280000	0.310000	0.000080
0.280000	0.320000	0.000079
0.280000	0.330000	0.000078
0.280000	0.340000	0.000077
0.280000	0.350000	0.000076
0.280000	0.360000	0.000076
0.280000	0.370000	0.000075
0.280000	0.380000	0.000074
0.280000	0.390000	0.000073
0.280000	0.400000	0.000072
0.280000	0.410000	0.000071
0.280000	0.420000	0.000071
0.280000	0.430000	0.000070
0.280000	0.440000	0.000069
0.280000	0.450000	0.000068
0.280000	0.460000	0.000067
0.280000	0.470000	0.000067
0.280000	0.480000	0.000066
0.280000	0.490000	0.000065
0.280000	0.500000	0.000065
0.280000	0.510000	0.000064
0.280000	0.520000	0.000063
0.280000	0.530000	0.000063
0.280000	0.540000	0.000062
0.280000	0.550000	0.000061
0.280000	0.560000	0.000061
0.280000	0.570000	0.000060
0.280000	0.580000	0.000059
0.280000	0.590000	0.000059
0.280000	0.600000	0.000058
0.280000	0.610000	0.000058
0.280000	0.620000	0.000057
0.280000	0.630000	0.000056
0.280000	0.640000	0.000056
0.280000	0.650000	0.000055
0.280000	0.660000	0.000055
0.280000	0.670000	0.000054
0.280000	0.680000	0.000054
0.280000	0.690000	0.000053
0.280000	0.700000	0.000053
0.280000	0.710000	0.000052
0.280000	0.720000	0.000052
0.280000	0.730000	0.000051
0.280000	0.740000	0.000051
0.280000	0.750000	0.000050
0.280000	0.760000	0.000050
0.280000	0.770000	0.000049
0.280000	0.780000	0.000049
0.280000	0.790000	0.000048
0.280000	0.800000	0.000048
0.280000	0.810000	0.000047
0.280000	0.820000	0.000047
0.280000	0.830000	0.000046
0.280000	0.840000	0.000046
0.280000	0.850000	0.000045
0.280000	0.860000	0.000045
0.280000	0.870000	0.000045
0.280000	0.880000	0.000044
0.280000	0.890000	0.000044
0.280000	0.900000	0.000043
0.280000	0.910000	0.000043
0.280000	0.920000	0.000043
0.280000	0.930000	0.000042
0.280000	0.940000	0.000042
0.280000	0.950000	0.000041
0.280000	0.960000	0.000041
0.280000	0.970000	0.000041
0.280000	0.980000	0.000040
0.280000	0.990000	0.000040
0.280000	1.000000	0.000039
0.290000	0.000000	0.000103
0.290000	0.010000	0.000102
0.290000	0.020000	0.000100
0.290000	0.030000	0.000099
0.290000	0.040000	0.000097
0.290000	0.050000	0.000096
0.290000	0.060000	0.000094
0.290000	0.070000	0.000093
0.290000	0.080000	0.000092
0.290000	0.090000	0.000090
0.290000	0.100000	0.000089
0.290000	0.110000	0.000088
0.290000	0.120000	0.000087
0.290000	0.130000	0.000085
0.290000	0.140000	0.000084
0.290000	0.150000	0.000083
0.290000	0.160000	0.000082
0.290000	0.170000	0.000081
0.290000	0.180000	0.000080
0.290000	0.190000	0.000079
0.290000	0.200000	0.000078
0.290000	0.210000	0.000077
0.290000	0.220000	0.000076
0.290000	0.230000	0.000075
0.290000	0.240000	0.000074
0.290000	0.250000	0.000073
0.290000	0.260000	0.000072
0.290000	0.270000	0.000071
0.290000	0.280000	0.000070
0.290000	0.290000	0.000070
0.290000	0.300000	0.000069
0.290000	0.310000	0.000068
0.290000	0.320000	0.000067
0.290000	0.330000	0.000066
0.290000	0.340000	0.000066
0.290000	0.350000	0.000065
0.290000	0.360000	0.000064
0.290000	0.370000	0.000063
0.290000	0.380000	0.000063
0.290000	0.390000	0.000062
0.290000	0.400000	0.000061
0.290000	0.410000	0.000061
0.290000	0.420000	0.000060
0.290000	0.430000	0.000059
0.290000	0.440000	0.000059
0.290000	0.450000	0.000058
0.290000	0.460000	0.000057
0.290000	0.470000	0.000057
0.290000	0.480000	0.000056
0.290000	0.490000	0.000056
0.290000	0.500000	0.000055
0.290000	0.510000	0.000054
0.290000	0.520000	0.000054
0.290000	0.530000	0.000053
0.290000	0.540000	0.000053
0.290000	0.550000	0.000052
0.290000	0.560000	0.000052
0.290000	0.570000	0.000051
0.290000	0.580000	0.000050
0.290000	0.590000	0.000050
0.290000	0.600000	0.000049
0.290000	0.610000	0.000049
0.290000	0.620000	0.000048
0.290000	0.630000	0.000048
0.290000	0.640000	0.000047
0.290000	0.650000	0.000047
0.290000	0.660000	0.000047
0.290000	0.670000	0.000046
0.290000	0.680000	0.000046
0.290000	0.690000	0.000045
0.290000	0.700000	0.000045
0.290000	0.710000	0.000044
0.290000	0.720000	0.000044
0.290000	0.730000	0.000043
0.290000	0.740000	0.000043
0.290000	0.750000	0.000043
0.290000	0.760000	0.000042
0.290000	0.770000	0.000042
0.290000	0.780000	0.000041
0.290000	0.790000	0.000041
0.290000	0.800000	0.000041
0.290000	0.810000	0.000040
0.290000	0.820000	0.000040
0.290000	0.830000	0.000039
0.290000	0.840000	0.000039
0.290000	0.850000	0.000039
0.290000	0.860000	0.000038
0.290000	0.870000	0.000038
0.290000	0.880000	0.000038
0.290000	0.890000	0.000037
0.290000	0.900000	0.000037
0.290000	0.910000	0.000037
0.290000	0.920000	0.000036
0.290000	0.930000	0.000036
0.290000	0.940000	0.000036
0.290000	0.950000	0.000035
0.290000	0.960000	0.000035
0.290000	0.970000	0.000035
0.290000	0.980000	0.000034
0.290000	0.990000	0.000034
0.290000	1.000000	0.000034
0.300000	0.000000	0.000087
0.300000	0.010000	0.000086
0.300000	0.020000	0.000084
0.300000	0.030000	0.000083
0.300000	0.040000	0.000082
0.300000	0.050000	0.000081
0.300000	0.060000	0.000079
0.300000	0.070000	0.000078
0.300000	0.080000	0.000077
0.300000	0.090000	0.000076
0.300000	0.100000	0.000075
0.300000	0.110000	0.000074
0.300000	0.120000	0.000073
0.300000	0.130000	0.000072
0.300000	0.140000	0.000071
0.300000	0.150000	0.000070
0.300000	0.160000	0.000069
0.300000	0.170000	0.000068
0.300000	0.180000	0.000067
0.300000	0.190000	0.000067
0.300000	0.200000	0.000066
0.300000	0.210000	0.000065
0.300000	0.220000	0.000064
0.300000	0.230000	0.000063
0.300000	0.240000	0.000063
0.300000	0.250000	0.000062
0.300000	0.260000	0.000061
0.300000	0.270000	0.000060
0.300000	0.280000	0.000060
0.300000	0.290000	0.000059
0.300000	0.300000	0.000058
0.300000	0.310000	0.000058
0.300000	0.320000	0.000057
0.300000	0.330000	0.000056
0.300000	0.340000	0.000056
0.300000	0.350000	0.000055
0.300000	0.360000	0.000054
0.300000	0.370000	0.000054
0.300000	0.380000	0.000053
0.300000	0.390000	0.000053
0.300000	0.400000	0.000052
0.300000	0.410000	0.000051
0.300000	0.420000	0.000051
0.300000	0.430000	0.000050
0.300000	0.440000	0.000050
0.300000	0.450000	0.000049
0.300000	0.460000	0.000049
0.300000	0.470000	0.000048
0.300000	0.480000	0.000048
0.300000	0.490000	0.000047
0.300000	0.500000	0.000047
0.300000	0.510000	0.000046
0.300000	0.520000	0.000046
0.300000	0.530000	0.000045
0.300000	0.540000	0.000045
0.300000	0.550000	0.000044
0.300000	0.560000	0.000044
0.300000	0.570000	0.000043
0.300000	0.580000	0.000043
0.300000	0.590000	0.000042
0.300000	0.600000	0.000042
0.300000	0.610000	0.000042
0.300000	0.620000	0.000041
0.300000	0.630000	0.000041
0.300000	0.640000	0.000040
0.300000	0.650000	0.000040
0.300000	0.660000	0.000040
0.300000	0.670000	0.000039
0.300000	0.680000	0.000039
0.300000	0.690000	0.000038
0.300000	0.700000	0.000038
0.300000	0.710000	0.000038
0.300000	0.720000	0.000037
0.300000	0.730000	0.000037
0.300000	0.740000	0.000037
0.300000	0.750000	0.000036
0.300000	0.760000	0.000036
0.300000	0.770000	0.000035
0.300000	0.780000	0.000035
0.300000	0.790000	0.000035
0.300000	0.800000	0.000034
0.300000	0.810000	0.000034
0.300000	0.820000	0.000034
0.300000	0.830000	0.000034
0.300000	0.840000	0.000033
0.300000	0.850000	0.000033
0.300000	0.860000	0.000033
0.300000	0.870000	0.000032
0.300000	0.880000	0.000032
0.300000	0.890000	0.000032
0.300000	0.900000	0.000031
0.300000	0.910000	0.000031
0.300000	0.920000	0.000031
0.300000	0.930000	0.000030
0.300000	0.940000	0.000030
0.300000	0.950000	0.000030
0.300000	0.960000	0.000030
0.300000	0.970000	0.000029
0.300000	0.980000	0.000029
0.300000	0.990000	0.000029
0.300000	1.000000	0.000029
0.310000	0.000000	0.000073
0.310000	0.010000	0.000072
0.310000	0.020000	0.000071
0.310000	0.030000	0.000070
0.310000	0.040000	0.000069
0.310000	0.050000	0.000068
0.310000	0.060000	0.000067
0.310000	0.070000	0.000066
0.310000	0.080000	0.000065
0.310000	0.090000	0.000064
0.310000	0.100000	0.000063
0.310000	0.110000	0.000062
0.310000	0.120000	0.000062
0.310000	0.130000	0.000061
0.310000	0.140000	0.000060
0.310000	0.150000	0.000059
0.310000	0.160000	0.000058
0.310000	0.170000	0.000058
0.310000	0.180000	0.000057
0.310000	0.190000	0.000056
0.310000	0.200000	0.000056
0.310000	0.210000	0.000055
0.310000	0.220000	0.000054
0.310000	0.230000	0.000054
0.310000	0.240000	0.000053
0.310000	0.250000	0.000052
0.310000	0.260000	0.000052
0.310000	0.270000	0.000051
0.310000	0.280000	0.000050
0.310000	0.290000	0.000050
0.310000	0.300000	0.000049
0.310000	0.310000	0.000049
0.310000	0.320000	0.000048
0.310000	0.330000	0.000048
0.310000	0.340000	0.000047
0.310000	0.350000	0.000047
0.310000	0.360000	0.000046
0.310000	0.370000	0.000045
0.310000	0.380000	0.000045
0.310000	0.390000	0.000044
0.310000	0.400000	0.000044
0.310000	0.410000	0.000043
0.310000	0.420000	0.000043
0.310000	0.430000	0.000043
0.310000	0.440000	0.000042
0.310000	0.450000	0.000042
0.310000	0.460000	0.000041
0.310000	0.470000	0.000041
0.310000	0.480000	0.000040
0.310000	0.490000	0.000040
0.310000	0.500000	0.000039
0.310000	0.510000	0.000039
0.310000	0.520000	0.000039
0.310000	0.530000	0.000038
0.310000	0.540000	0.000038
0.310000	0.550000	0.000037
0.310000	0.560000	0.000037
0.310000	0.570000	0.000037
0.310000	0.580000	0.000036
0.310000	0.590000	0.000036
0.310000	0.600000	0.000036
0.310000	0.610000	0.000035
0.310000	0.620000	0.000035
0.310000	0.630000	0.000035
0.310000	0.640000	0.000034
0.310000	0.650000	0.000034
0.310000	0.660000	0.000034
0.310000	0.670000	0.000033
0.310000	0.680000	0.000033
0.310000	0.690000	0.000033
0.310000	0.700000	0.000032
0.310000	0.710000	0.000032
0.310000	0.720000	0.000032
0.310000	0.730000	0.000031
0.310000	0.740000	0.000031
0.310000	0.750000	0.000031
0.310000	0.760000	0.000030
0.310000	0.770000	0.000030
0.310000	0.780000	0.000030
0.310000	0.790000	0.000030
0.310000	0.800000	0.000029
0.310000	0.810000	0.000029
0.310000	0.820000	0.000029
0.310000	0.830000	0.000028
0.310000	0.840000	0.000028
0.310000	0.850000	0.000028
0.310000	0.860000	0.000028
0.310000	0.870000	0.000027
0.310000	0.880000	0.000027
0.310000	0.890000	0.000027
0.310000	0.900000	0.000027
0.310000	0.910000	0.000026
0.310000	0.920000	0.000026
0.310000	0.930000	0.000026
0.310000	0.940000	0.000026
0.310000	0.950000	0.000025
0.310000	0.960000	0.000025
0.310000	0.970000	0.000025
0.310000	0.980000	0.000025
0.310000	0.990000	0.000025
0.310000	1.000000	0.000024
0.320000	0.000000	0.000061
0.320000	0.010000	0.000060
0.320000	0.020000	0.000059
0.320000	0.030000	0.000059
0.320000	0.040000	0.000058
0.320000	0.050000	0.000057
0.320000	0.060000	0.000056
0.320000	0.070000	0.000055
0.320000	0.080000	0.000055
0.320000	0.090000	0.000054
0.320000	0.100000	0.000053
0.320000	0.110000	0.000053
0.320000	0.120000	0.000052
0.320000	0.130000	0.000051
0.320000	0.140000	0.000050
0.320000	0.150000	0.000050
0.320000	0.160000	0.000049
0.320000	0.170000	0.000049
0.320000	0.180000	0.000048
0.320000	0.190000	0.000047
0.320000	0.200000	0.000047
0.320000	0.210000	0.000046
0.320000	0.220000	0.000046
0.320000	0.230000	0.000045
0.320000	0.240000	0.000045
0.320000	0.250000	0.000044
0.320000	0.260000	0.000044
0.320000	0.270000	0.000043
0.320000	0.280000	0.000043
0.320000	0.290000	0.000042
0.320000	0.300000	0.000042
0.320000	0.310000	0.000041
0.320000	0.320000	0.000041
0.320000	0.330000	0.000040
0.320000	0.340000	0.000040
0.320000	0.350000	0.000039
0.320000	0.360000	0.000039
0.320000	0.370000	0.000038
0.320000	0.380000	0.000038
0.320000	0.390000	0.000038
0.320000	0.400000	0.000037
0.320000	0.410000	0.000037
0.320000	0.420000	0.000036
0.320000	0.430000	0.000036
0.320000	0.440000	0.000036
0.320000	0.450000	0.000035
0.320000	0.460000	0.000035
0.320000	0.470000	0.000034
0.320000	0.480000	0.000034
0.320000	0.490000	0.000034
0.320000	0.500000	0.000033
0.320000	0.510000	0.000033
0.320000	0.520000	0.000033
0.320000	0.530000	0.000032
0.320000	0.540000	0.000032
0.320000	0.550000	0.000032
0.320000	0.560000	0.000031
0.320000	0.570000	0.000031
0.320000	0.580000	0.000031
0.320000	0.590000	0.000030
0.320000	0.600000	0.000030
0.320000	0.610000	0.000030
0.320000	0.620000	0.000030
0.320000	0.630000	0.000029
0.320000	0.640000	0.000029
0.320000	0.650000	0.000029
0.320000	0.660000	0.000028
0.320000	0.670000	0.000028
0.320000	0.680000	0.000028
0.320000	0.690000	0.000028
0.320000	0.700000	0.000027
0.320000	0.710000	0.000027
0.320000	0.720000	0.000027
0.320000	0.730000	0.000027
0.320000	0.740000	0.000026
0.320000	0.750000	0.000026
0.320000	0.760000	0.000026
0.320000	0.770000	0.000026
0.320000	0.780000	0.000025
0.320000	0.790000	0.000025
0.320000	0.800000	0.000025
0.320000	0.810000	0.000025
0.320000	0.820000	0.000024
0.320000	0.830000	0.000024
0.320000	0.840000	0.000024
0.320000	0.850000	0.000024
0.320000	0.860000	0.000023
0.320000	0.870000	0.000023
0.320000	0.880000	0.000023
0.320000	0.890000	0.000023
0.320000	0.900000	0.000023
0.320000	0.910000	0.000022
0.320000	0.920000	0.000022
0.320000	0.930000	0.000022
0.320000	0.940000	0.000022
0.320000	0.950000	0.000022
0.320000	0.960000	0.000021
0.320000	0.970000	0.000021
0.320000	0.980000	0.000021
0.320000	0.990000	0.000021
0.320000	1.000000	0.000021
0.330000	0.000000	0.000051
0.330000	0.010000	0.000051
0.330000	0.020000	0.000050
0.330000	0.030000	0.000049
0.330000	0.040000	0.000048
0.330000	0.050000	0.000048
0.330000	0.060000	0.000047
0.330000	0.070000	0.000047
0.330000	0.080000	0.000046
0.330000	0.090000	0.000045
0.330000	0.100000	0.000045
0.330000	0.110000	0.000044
0.330000	0.120000	0.000044
0.330000	0.130000	0.000043
0.330000	0.140000	0.000042
0.330000	0.150000	0.000042
0.330000	0.160000	0.000041
0.330000	0.170000	0.000041
0.330000	0.180000	0.000040
0.330000	0.190000	0.000040
0.330000	0.200000	0.000039
0.330000	0.210000	0.000039
0.330000	0.220000	0.000039
0.330000	0.230000	0.000038
0.330000	0.240000	0.000038
0.330000	0.250000	0.000037
0.330000	0.260000	0.000037
0.330000	0.270000	0.000036
0.330000	0.280000	0.000036
0.330000	0.290000	0.000035
0.330000	0.300000	0.000035
0.330000	0.310000	0.000035
0.330000	0.320000	0.000034
0.330000	0.330000	0.000034
0.330000	0.340000	0.000034
0.330000	0.350000	0.000033
0.330000	0.360000	0.000033
0.330000	0.370000	0.000032
0.330000	0.380000	0.000032
0.330000	0.390000	0.000032
0.330000	0.400000	0.000031
0.330000	0.410000	0.000031
0.330000	0.420000	0.000031
0.330000	0.430000	0.000030
0.330000	0.440000	0.000030
0.330000	0.450000	0.000030
0.330000	0.460000	0.000029
0.330000	0.470000	0.000029
0.330000	0.480000	0.000029
0.330000	0.490000	0.000029
0.330000	0.500000	0.000028
0.330000	0.510000	0.000028
0.330000	0.520000	0.000028
0.330000	0.530000	0.000027
0.330000	0.540000	0.000027
0.330000	0.550000	0.000027
0.330000	0.560000	0.000027
0.330000	0.570000	0.000026
0.330000	0.580000	0.000026
0.330000	0.590000	0.000026
0.330000	0.600000	0.000026
0.330000	0.610000	0.000025
0.330000	0.620000	0.000025
0.330000	0.630000	0.000025
0.330000	0.640000	0.000025
0.330000	0.650000	0.000024
0.330000	0.660000	0.000024
0.330000	0.670000	0.000024
0.330000	0.680000	0.000024
0.330000	0.690000	0.000023
0.330000	0.700000	0.000023
0.330000	0.710000	0.000023
0.330000	0.720000	0.000023
0.330000	0.730000	0.000022
0.330000	0.740000	0.000022
0.330000	0.750000	0.000022
0.330000	0.760000	0.000022
0.330000	0.770000	0.000022
0.330000	0.780000	0.000021
0.330000	0.790000	0.000021
0.330000	0.800000	0.000021
0.330000	0.810000	0.000021
0.330000	0.820000	0.000021
0.330000	0.830000	0.000020
0.330000	0.840000	0.000020
0.330000	0.850000	0.000020
0.330000	0.860000	0.000020
0.330000	0.870000	0.000020
0.330000	0.880000	0.000019
0.330000	0.890000	0.000019
0.330000	0.900000	0.000019
0.330000	0.910000	0.000019
0.330000	0.920000	0.000019
0.330000	0.930000	0.000019
0.330000	0.940000	0.000018
0.330000	0.950000	0.000018
0.330000	0.960000	0.000018
0.330000	0.970000	0.000018
0.330000	0.980000	0.000018
0.330000	0.990000	0.000018
0.330000	1.000000	0.000017
0.340000	0.000000	0.000043
0.340000	0.010000	0.000042
0.340000	0.020000	0.000042
0.340000	0.030000	0.000041
0.340000	0.040000	0.000041
0.340000	0.050000	0.000040
0.340000	0.060000	0.000040
0.340000	0.070000	0.000039
0.340000	0.080000	0.000039
0.340000	0.090000	0.000038
0.340000	0.100000	0.000038
0.340000	0.110000	0.000037
0.340000	0.120000	0.000037
0.340000	0.130000	0.000036
0.340000	0.140000	0.000036
0.340000	0.150000	0.000035
0.340000	0.160000	0.000035
0.340000	0.170000	0.000034
0.340000	0.180000	0.000034
0.340000	0.190000	0.000034
0.340000	0.200000	0.000033
0.340000	0.210000	0.000033
0.340000	0.220000	0.000032
0.340000	0.230000	0.000032
0.340000	0.240000	0.000032
0.340000	0.250000	0.000031
0.340000	0.260000	0.000031
0.340000	0.270000	0.000031
0.340000	0.280000	0.000030
0.340000	0.290000	0.000030
0.340000	0.300000	0.000030
0.340000	0.310000	0.000029
0.340000	0.320000	0.000029
0.340000	0.330000	0.000029
0.340000	0.340000	0.000028
0.340000	0.350000	0.000028
0.340000	0.360000	0.000028
0.340000	0.370000	0.000027
0.340000	0.380000	0.000027
0.340000	0.390000	0.000027
0.340000	0.400000	0.000026
0.340000	0.410000	0.000026
0.340000	0.420000	0.000026
0.340000	0.430000	0.000026
0.340000	0.440000	0.000025
0.340000	0.450000	0.000025
0.340000	0.460000	0.000025
0.340000	0.470000	0.000025
0.340000	0.480000	0.000024
0.340000	0.490000	0.000024
0.340000	0.500000	0.000024
0.340000	0.510000	0.000024
0.340000	0.520000	0.000023
0.340000	0.530000	0.000023
0.340000	0.540000	0.000023
0.340000	0.550000	0.000023
0.340000	0.560000	0.000022
0.340000	0.570000	0.000022
0.340000	0.580000	0.000022
0.340000	0.590000	0.000022
0.340000	0.600000	0.000022
0.340000	0.610000	0.000021
0.340000	0.620000	0.000021
0.340000	0.630000	0.000021
0.340000	0.640000	0.000021
0.340000	0.650000	0.000020
0.340000	0.660000	0.000020
0.340000	0.670000	0.000020
0.340000	0.680000	0.000020
0.340000	0.690000	0.000020
0.340000	0.700000	0.000020
0.340000	0.710000	0.000019
0.340000	0.720000	0.000019
0.340000	0.730000	0.000019
0.340000	0.740000	0.000019
0.340000	0.750000	0.000019
0.340000	0.760000	0.000018
0.340000	0.770000	0.000018
0.340000	0.780000	0.000018
0.340000	0.790000	0.000018
0.340000	0.800000	0.000018
0.340000	0.810000	0.000018
0.340000	0.820000	0.000017
0.340000	0.830000	0.000017
0.340000	0.840000	0.000017
0.340000	0.850000	0.000017
0.340000	0.860000	0.000017
0.340000	0.870000	0.000017
0.340000	0.880000	0.000016
0.340000	0.890000	0.000016
0.340000	0.900000	0.000016
0.340000	0.910000	0.000016
0.340000	0.920000	0.000016
0.340000	0.930000	0.000016
0.340000	0.940000	0.000016
0.340000	0.950000	0.000015
0.340000	0.960000	0.000015
0.340000	0.970000	0.000015
0.340000	0.980000	0.000015
0.340000	0.990000	0.000015
0.340000	1.000000	0.000015
0.350000	0.000000	0.000036
0.350000	0.010000	0.000035
0.350000	0.020000	0.000035
0.350000	0.030000	0.000034
0.350000	0.040000	0.000034
0.350000	0.050000	0.000034
0.350000	0.060000	0.000033
0.350000	0.070000	0.000033
0.350000	0.080000	0.000032
0.350000	0.090000	0.000032
0.350000	0.100000	0.000031
0.350000	0.110000	0.000031
0.350000	0.120000	0.000031
0.350000	0.130000	0.000030
0.350000	0.140000	0.000030
0.350000	0.150000	0.000030
0.350000	0.160000	0.000029
0.350000	0.170000	0.000029
0.350000	0.180000	0.000029
0.350000	0.190000	0.000028
0.350000	0.200000	0.000028
0.350000	0.210000	0.000028
0.350000	0.220000	0.000027
0.350000	0.230000	0.000027
0.350000	0.240000	0.000027
0.350000	0.250000	0.000026
0.350000	0.260000	0.000026
0.350000	0.270000	0.000026
0.350000	0.280000	0.000025
0.350000	0.290000	0.000025
0.350000	0.300000	0.000025
0.350000	0.310000	0.000025
0.350000	0.320000	0.000024
0.350000	0.330000	0.000024
0.350000	0.340000	0.000024
0.350000	0.350000	0.000024
0.350000	0.360000	0.000023
0.350000	0.370000	0.000023
0.350000	0.380000	0.000023
0.350000	0.390000	0.000023
0.350000	0.400000	0.000022
0.350000	0.410000	0.000022
0.350000	0.420000	0.000022
0.350000	0.430000	0.000022
0.350000	0.440000	0.000021
0.350000	0.450000	0.000021
0.350000	0.460000	0.000021
0.350000	0.470000	0.000021
0.350000	0.480000	0.000021
0.350000	0.490000	0.000020
0.350000	0.500000	0.000020
0.350000	0.510000	0.000020
0.350000	0.520000	0.000020
0.350000	0.530000	0.000019
0.350000	0.540000	0.000019
0.350000	0.550000	0.000019
0.350000	0.560000	0.000019
0.350000	0.570000	0.000019
0.350000	0.580000	0.000019
0.350000	0.590000	0.000018
0.350000	0.600000	0.000018
0.350000	0.610000	0.000018
0.350000	0.620000	0.000018
0.350000	0.630000	0.000018
0.350000	0.640000	0.000017
0.350000	0.650000	0.000017
0.350000	0.660000	0.000017
0.350000	0.670000	0.000017
0.350000	0.680000	0.000017
0.350000	0.690000	0.000017
0.350000	0.700000	0.000016
0.350000	0.710000	0.000016
0.350000	0.720000	0.000016
0.350000	0.730000	0.000016
0.350000	0.740000	0.000016
0.350000	0.750000	0.000016
0.350000	0.760000	0.000016
0.350000	0.770000	0.000015
0.350000	0.780000	0.000015
0.350000	0.790000	0.000015
0.350000	0.800000	0.000015
0.350000	0.810000	0.000015
0.350000	0.820000	0.000015
0.350000	0.830000	0.000015
0.350000	0.840000	0.000014
0.350000	0.850000	0.000014
0.350000	0.860000	0.000014
0.350000	0.870000	0.000014
0.350000	0.880000	0.000014
0.350000	0.890000	0.000014
0.350000	0.900000	0.000014
0.350000	0.910000	0.000014
0.350000	0.920000	0.000013
0.350000	0.930000	0.000013
0.350000	0.940000	0.000013
0.350000	0.950000	0.000013
0.350000	0.960000	0.000013
0.350000	0.970000	0.000013
0.350000	0.980000	0.000013
0.350000	0.990000	0.000013
0.350000	1.000000	0.000012
0.360000	0.000000	0.000030
0.360000	0.010000	0.000030
0.360000	0.020000	0.000029
0.360000	0.030000	0.000029
0.360000	0.040000	0.000028
0.360000	0.050000	0.000028
0.360000	0.060000	0.000028
0.360000	0.070000	0.000027
0.360000	0.080000	0.000027
0.360000	0.090000	0.000027
0.360000	0.100000	0.000026
0.360000	0.110000	0.000026
0.360000	0.120000	0.000026
0.360000	0.130000	0.000025
0.360000	0.140000	0.000025
0.360000	0.150000	0.000025
0.360000	0.160000	0.000025
0.360000	0.170000	0.000024
0.360000	0.180000	0.000024
0.360000	0.190000	0.000024
0.360000	0.200000	0.000023
0.360000	0.210000	0.000023
0.360000	0.220000	0.000023
0.360000	0.230000	0.000023
0.360000	0.240000	0.000022
