a	b	DRel	MRel
0.000000	0.770000	0.000000	1.000000
0.000000	0.780000	0.000000	1.000000
0.000000	0.790000	0.000000	1.000000
0.000000	0.800000	0.000000	1.000000
0.000000	0.810000	0.000000	1.000000
0.000000	0.820000	0.000000	1.000000
0.000000	0.830000	0.000000	1.000000
0.000000	0.840000	0.000000	1.000000
0.000000	0.850000	0.000000	1.000000
0.000000	0.860000	0.000000	1.000000
0.000000	0.870000	0.000000	1.000001
0.000000	0.880000	0.000004	1.000115
0.000000	0.890000	0.000000	1.000000
0.000000	0.900000	0.000000	1.000000
0.000000	0.910000	0.000000	1.000000
0.000000	0.920000	0.000000	1.000000
0.000000	0.930000	0.000000	1.000000
0.000000	0.940000	0.000000	1.000000
0.000000	0.950000	0.000000	1.000000
0.000000	0.960000	0.000000	1.000000
0.000000	0.970000	0.000000	1.000000
0.000000	0.980000	0.000000	1.000000
0.000000	0.990000	0.000000	1.000000
0.000000	1.000000	0.000000	1.000000
0.010000	0.000000	0.000000	1.000000
0.010000	0.010000	0.000000	1.000000
0.010000	0.020000	0.000000	1.000000
0.010000	0.030000	0.000000	1.000000
0.010000	0.040000	0.000000	1.000000
0.010000	0.050000	0.000000	1.000000
0.010000	0.060000	0.000000	1.000000
0.010000	0.070000	0.000000	1.000000
0.010000	0.080000	0.000000	1.000000
0.010000	0.090000	0.000000	1.000000
0.010000	0.100000	0.000000	1.000000
0.010000	0.110000	0.000000	1.000000
0.010000	0.120000	0.000000	1.000000
0.010000	0.130000	0.000000	1.000000
0.010000	0.140000	0.000000	1.000000
0.010000	0.150000	0.000000	1.000000
0.010000	0.160000	0.000000	1.000000
0.010000	0.170000	0.000000	1.000000
0.010000	0.180000	0.000000	1.000000
0.010000	0.190000	0.000000	1.000000
0.010000	0.200000	0.000000	1.000000
0.010000	0.210000	0.000000	1.000000
0.010000	0.220000	0.000000	1.000000
0.010000	0.230000	0.000000	1.000000
0.010000	0.240000	0.000000	1.000000
0.010000	0.250000	0.000000	1.000000
0.010000	0.260000	0.000000	1.000000
0.010000	0.270000	0.000000	1.000000
0.010000	0.280000	0.000000	1.000000
0.010000	0.290000	0.000000	1.000000
0.010000	0.300000	0.000000	1.000000
0.010000	0.310000	0.000000	1.000000
0.010000	0.320000	0.000000	1.000000
0.010000	0.330000	0.000000	1.000000
0.010000	0.340000	0.000000	1.000000
0.010000	0.350000	0.000000	1.000000
0.010000	0.360000	0.000000	1.000000
0.010000	0.370000	0.000000	1.000000
0.010000	0.380000	0.000000	1.000000
0.010000	0.390000	0.000000	1.000000
0.010000	0.400000	0.000000	1.000000
0.010000	0.410000	0.000000	1.000000
0.010000	0.420000	0.000000	1.000000
0.010000	0.430000	0.000000	1.000000
0.010000	0.440000	0.000000	1.000000
0.010000	0.450000	0.000000	1.000000
0.010000	0.460000	0.000000	1.000000
0.010000	0.470000	0.000000	1.000000
0.010000	0.480000	0.000000	1.000000
0.010000	0.490000	0.000000	1.000000
0.010000	0.500000	0.000000	1.000000
0.010000	0.510000	0.000000	1.000000
0.010000	0.520000	0.000000	1.000000
0.010000	0.530000	0.000000	1.000000
0.010000	0.540000	0.000000	1.000000
0.010000	0.550000	0.000000	1.000000
0.010000	0.560000	0.000000	1.000000
0.010000	0.570000	0.000000	1.000000
0.010000	0.580000	0.000000	1.000000
0.010000	0.590000	0.000000	1.000000
0.010000	0.600000	0.000000	1.000000
0.010000	0.610000	0.000000	1.000000
0.010000	0.620000	0.000000	1.000000
0.010000	0.630000	0.000000	1.000000
0.010000	0.640000	0.000000	1.000000
0.010000	0.650000	0.000000	1.000000
0.010000	0.660000	0.000000	1.000000
0.010000	0.670000	0.000000	1.000000
0.010000	0.680000	0.000000	1.000000
0.010000	0.690000	0.000000	1.000000
0.010000	0.700000	0.000000	1.000000
0.010000	0.710000	0.000000	1.000000
0.010000	0.720000	0.000000	1.000000
0.010000	0.730000	0.000000	1.000000
0.010000	0.740000	0.000000	1.000000
0.010000	0.750000	0.000000	1.000000
0.010000	0.760000	0.000000	1.000000
0.010000	0.770000	0.000000	1.000000
0.010000	0.780000	0.000000	1.000000
0.010000	0.790000	0.000000	1.000000
0.010000	0.800000	0.000000	1.000000
0.010000	0.810000	0.000000	1.000000
0.010000	0.820000	0.000000	1.000000
0.010000	0.830000	0.000000	1.000000
0.010000	0.840000	0.000000	1.000000
0.010000	0.850000	0.000000	1.000000
0.010000	0.860000	0.000000	1.000000
0.010000	0.870000	0.000000	1.000002
0.010000	0.880000	0.000004	1.000112
0.010000	0.890000	0.000175	1.000066
0.010000	0.900000	0.000707	1.000269
0.010000	0.910000	0.001266	1.000479
0.010000	0.920000	0.001687	1.000622
0.010000	0.930000	0.001991	1.000702
0.010000	0.940000	0.002221	1.000736
0.010000	0.950000	0.002429	1.000742
0.010000	0.960000	0.002628	1.000728
0.010000	0.970000	0.002815	1.000701
0.010000	0.980000	0.002991	1.000668
0.010000	0.990000	0.003154	1.000630
0.010000	1.000000	0.003305	1.000590
0.020000	0.000000	0.000000	1.000000
0.020000	0.010000	0.000000	1.000000
0.020000	0.020000	0.000000	1.000000
0.020000	0.030000	0.000000	1.000000
0.020000	0.040000	0.000000	1.000000
0.020000	0.050000	0.000000	1.000000
0.020000	0.060000	0.000000	1.000000
0.020000	0.070000	0.000000	1.000000
0.020000	0.080000	0.000000	1.000000
0.020000	0.090000	0.000000	1.000000
0.020000	0.100000	0.000000	1.000000
0.020000	0.110000	0.000000	1.000000
0.020000	0.120000	0.000000	1.000000
0.020000	0.130000	0.000000	1.000000
0.020000	0.140000	0.000000	1.000000
0.020000	0.150000	0.000000	1.000000
0.020000	0.160000	0.000000	1.000000
0.020000	0.170000	0.000000	1.000000
0.020000	0.180000	0.000000	1.000000
0.020000	0.190000	0.000000	1.000000
0.020000	0.200000	0.000000	1.000000
0.020000	0.210000	0.000000	1.000000
0.020000	0.220000	0.000000	1.000000
0.020000	0.230000	0.000000	1.000000
0.020000	0.240000	0.000000	1.000000
0.020000	0.250000	0.000000	1.000000
0.020000	0.260000	0.000000	1.000000
0.020000	0.270000	0.000000	1.000000
0.020000	0.280000	0.000000	1.000000
0.020000	0.290000	0.000000	1.000000
0.020000	0.300000	0.000000	1.000000
0.020000	0.310000	0.000000	1.000000
0.020000	0.320000	0.000000	1.000000
0.020000	0.330000	0.000000	1.000000
0.020000	0.340000	0.000000	1.000000
0.020000	0.350000	0.000000	1.000000
0.020000	0.360000	0.000000	1.000000
0.020000	0.370000	0.000000	1.000000
0.020000	0.380000	0.000000	1.000000
0.020000	0.390000	0.000000	1.000000
0.020000	0.400000	0.000000	1.000000
0.020000	0.410000	0.000000	1.000000
0.020000	0.420000	0.000000	1.000000
0.020000	0.430000	0.000000	1.000000
0.020000	0.440000	0.000000	1.000000
0.020000	0.450000	0.000000	1.000000
0.020000	0.460000	0.000000	1.000000
0.020000	0.470000	0.000000	1.000000
0.020000	0.480000	0.000000	1.000000
0.020000	0.490000	0.000000	1.000000
0.020000	0.500000	0.000000	1.000000
0.020000	0.510000	0.000000	1.000000
0.020000	0.520000	0.000000	1.000000
0.020000	0.530000	0.000000	1.000000
0.020000	0.540000	0.000000	1.000000
0.020000	0.550000	0.000000	1.000000
0.020000	0.560000	0.000000	1.000000
0.020000	0.570000	0.000000	1.000000
0.020000	0.580000	0.000000	1.000000
0.020000	0.590000	0.000000	1.000000
0.020000	0.600000	0.000000	1.000000
0.020000	0.610000	0.000000	1.000000
0.020000	0.620000	0.000000	1.000000
0.020000	0.630000	0.000000	1.000000
0.020000	0.640000	0.000000	1.000000
0.020000	0.650000	0.000000	1.000000
0.020000	0.660000	0.000000	1.000000
0.020000	0.670000	0.000000	1.000000
0.020000	0.680000	0.000000	1.000000
0.020000	0.690000	0.000000	1.000000
0.020000	0.700000	0.000000	1.000000
0.020000	0.710000	0.000000	1.000000
0.020000	0.720000	0.000000	1.000000
0.020000	0.730000	0.000000	1.000000
0.020000	0.740000	0.000000	1.000000
0.020000	0.750000	0.000000	1.000000
0.020000	0.760000	0.000000	1.000000
0.020000	0.770000	0.000000	1.000000
0.020000	0.780000	0.000000	1.000000
0.020000	0.790000	0.000000	1.000000
0.020000	0.800000	0.000000	1.000000
0.020000	0.810000	0.000000	1.000000
0.020000	0.820000	0.000000	1.000000
0.020000	0.830000	0.000000	1.000000
0.020000	0.840000	0.000000	1.000000
0.020000	0.850000	0.000000	1.000000
0.020000	0.860000	0.000000	1.000000
0.020000	0.870000	0.000001	1.000005
0.020000	0.880000	0.000009	1.000082
0.020000	0.890000	0.000457	1.000173
0.020000	0.900000	0.001564	1.000596
0.020000	0.910000	0.002650	1.001002
0.020000	0.920000	0.003460	1.001271
0.020000	0.930000	0.004048	1.001419
0.020000	0.940000	0.004499	1.001481
0.020000	0.950000	0.004914	1.001488
0.020000	0.960000	0.005310	1.001458
0.020000	0.970000	0.005685	1.001404
0.020000	0.980000	0.006035	1.001336
0.020000	0.990000	0.006360	1.001260
0.020000	1.000000	0.006662	1.001181
0.030000	0.000000	0.000000	1.000000
0.030000	0.010000	0.000000	1.000000
0.030000	0.020000	0.000000	1.000000
0.030000	0.030000	0.000000	1.000000
0.030000	0.040000	0.000000	1.000000
0.030000	0.050000	0.000000	1.000000
0.030000	0.060000	0.000000	1.000000
0.030000	0.070000	0.000000	1.000000
0.030000	0.080000	0.000000	1.000000
0.030000	0.090000	0.000000	1.000000
0.030000	0.100000	0.000000	1.000000
0.030000	0.110000	0.000000	1.000000
0.030000	0.120000	0.000000	1.000000
0.030000	0.130000	0.000000	1.000000
0.030000	0.140000	0.000000	1.000000
0.030000	0.150000	0.000000	1.000000
0.030000	0.160000	0.000000	1.000000
0.030000	0.170000	0.000000	1.000000
0.030000	0.180000	0.000000	1.000000
0.030000	0.190000	0.000000	1.000000
0.030000	0.200000	0.000000	1.000000
0.030000	0.210000	0.000000	1.000000
0.030000	0.220000	0.000000	1.000000
0.030000	0.230000	0.000000	1.000000
0.030000	0.240000	0.000000	1.000000
0.030000	0.250000	0.000000	1.000000
0.030000	0.260000	0.000000	1.000000
0.030000	0.270000	0.000000	1.000000
0.030000	0.280000	0.000000	1.000000
0.030000	0.290000	0.000000	1.000000
0.030000	0.300000	0.000000	1.000000
0.030000	0.310000	0.000000	1.000000
0.030000	0.320000	0.000000	1.000000
0.030000	0.330000	0.000000	1.000000
0.030000	0.340000	0.000000	1.000000
0.030000	0.350000	0.000000	1.000000
0.030000	0.360000	0.000000	1.000000
0.030000	0.370000	0.000000	1.000000
0.030000	0.380000	0.000000	1.000000
0.030000	0.390000	0.000000	1.000000
0.030000	0.400000	0.000000	1.000000
0.030000	0.410000	0.000000	1.000000
0.030000	0.420000	0.000000	1.000000
0.030000	0.430000	0.000000	1.000000
0.030000	0.440000	0.000000	1.000000
0.030000	0.450000	0.000000	1.000000
0.030000	0.460000	0.000000	1.000000
0.030000	0.470000	0.000000	1.000000
0.030000	0.480000	0.000000	1.000000
0.030000	0.490000	0.000000	1.000000
0.030000	0.500000	0.000000	1.000000
0.030000	0.510000	0.000000	1.000000
0.030000	0.520000	0.000000	1.000000
0.030000	0.530000	0.000000	1.000000
0.030000	0.540000	0.000000	1.000000
0.030000	0.550000	0.000000	1.000000
0.030000	0.560000	0.000000	1.000000
0.030000	0.570000	0.000000	1.000000
0.030000	0.580000	0.000000	1.000000
0.030000	0.590000	0.000000	1.000000
0.030000	0.600000	0.000000	1.000000
0.030000	0.610000	0.000000	1.000000
0.030000	0.620000	0.000000	1.000000
0.030000	0.630000	0.000000	1.000000
0.030000	0.640000	0.000000	1.000000
0.030000	0.650000	0.000000	1.000000
0.030000	0.660000	0.000000	1.000000
0.030000	0.670000	0.000000	1.000000
0.030000	0.680000	0.000000	1.000000
0.030000	0.690000	0.000000	1.000000
0.030000	0.700000	0.000000	1.000000
0.030000	0.710000	0.000000	1.000000
0.030000	0.720000	0.000000	1.000000
0.030000	0.730000	0.000000	1.000000
0.030000	0.740000	0.000000	1.000000
0.030000	0.750000	0.000000	1.000000
0.030000	0.760000	0.000000	1.000000
0.030000	0.770000	0.000000	1.000000
0.030000	0.780000	0.000000	1.000000
0.030000	0.790000	0.000000	1.000000
0.030000	0.800000	0.000000	1.000000
0.030000	0.810000	0.000000	1.000000
0.030000	0.820000	0.000000	1.000000
0.030000	0.830000	0.000000	1.000000
0.030000	0.840000	0.000000	1.000000
0.030000	0.850000	0.000000	1.000000
0.030000	0.860000	0.000000	1.000000
0.030000	0.870000	0.000001	1.000011
0.030000	0.880000	0.000032	1.000052
0.030000	0.890000	0.000865	1.000328
0.030000	0.900000	0.002571	1.000980
0.030000	0.910000	0.004148	1.001566
0.030000	0.920000	0.005315	1.001945
0.030000	0.930000	0.006169	1.002150
0.030000	0.940000	0.006834	1.002235
0.030000	0.950000	0.007455	1.002239
0.030000	0.960000	0.008048	1.002190
0.030000	0.970000	0.008608	1.002107
0.030000	0.980000	0.009133	1.002005
0.030000	0.990000	0.009620	1.001890
0.030000	1.000000	0.010072	1.001772
0.040000	0.000000	0.000000	1.000000
0.040000	0.010000	0.000000	1.000000
0.040000	0.020000	0.000000	1.000000
0.040000	0.030000	0.000000	1.000000
0.040000	0.040000	0.000000	1.000000
0.040000	0.050000	0.000000	1.000000
0.040000	0.060000	0.000000	1.000000
0.040000	0.070000	0.000000	1.000000
0.040000	0.080000	0.000000	1.000000
0.040000	0.090000	0.000000	1.000000
0.040000	0.100000	0.000000	1.000000
0.040000	0.110000	0.000000	1.000000
0.040000	0.120000	0.000000	1.000000
0.040000	0.130000	0.000000	1.000000
0.040000	0.140000	0.000000	1.000000
0.040000	0.150000	0.000000	1.000000
0.040000	0.160000	0.000000	1.000000
0.040000	0.170000	0.000000	1.000000
0.040000	0.180000	0.000000	1.000000
0.040000	0.190000	0.000000	1.000000
0.040000	0.200000	0.000000	1.000000
0.040000	0.210000	0.000000	1.000000
0.040000	0.220000	0.000000	1.000000
0.040000	0.230000	0.000000	1.000000
0.040000	0.240000	0.000000	1.000000
0.040000	0.250000	0.000000	1.000000
0.040000	0.260000	0.000000	1.000000
0.040000	0.270000	0.000000	1.000000
0.040000	0.280000	0.000000	1.000000
0.040000	0.290000	0.000000	1.000000
0.040000	0.300000	0.000000	1.000000
0.040000	0.310000	0.000000	1.000000
0.040000	0.320000	0.000000	1.000000
0.040000	0.330000	0.000000	1.000000
0.040000	0.340000	0.000000	1.000000
0.040000	0.350000	0.000000	1.000000
0.040000	0.360000	0.000000	1.000000
0.040000	0.370000	0.000000	1.000000
0.040000	0.380000	0.000000	1.000000
0.040000	0.390000	0.000000	1.000000
0.040000	0.400000	0.000000	1.000000
0.040000	0.410000	0.000000	1.000000
0.040000	0.420000	0.000000	1.000000
0.040000	0.430000	0.000000	1.000000
0.040000	0.440000	0.000000	1.000000
0.040000	0.450000	0.000000	1.000000
0.040000	0.460000	0.000000	1.000000
0.040000	0.470000	0.000000	1.000000
0.040000	0.480000	0.000000	1.000000
0.040000	0.490000	0.000000	1.000000
0.040000	0.500000	0.000000	1.000000
0.040000	0.510000	0.000000	1.000000
0.040000	0.520000	0.000000	1.000000
0.040000	0.530000	0.000000	1.000000
0.040000	0.540000	0.000000	1.000000
0.040000	0.550000	0.000000	1.000000
0.040000	0.560000	0.000000	1.000000
0.040000	0.570000	0.000000	1.000000
0.040000	0.580000	0.000000	1.000000
0.040000	0.590000	0.000000	1.000000
0.040000	0.600000	0.000000	1.000000
0.040000	0.610000	0.000000	1.000000
0.040000	0.620000	0.000000	1.000000
0.040000	0.630000	0.000000	1.000000
0.040000	0.640000	0.000000	1.000000
0.040000	0.650000	0.000000	1.000000
0.040000	0.660000	0.000000	1.000000
0.040000	0.670000	0.000000	1.000000
0.040000	0.680000	0.000000	1.000000
0.040000	0.690000	0.000000	1.000000
0.040000	0.700000	0.000000	1.000000
0.040000	0.710000	0.000000	1.000000
0.040000	0.720000	0.000000	1.000000
0.040000	0.730000	0.000000	1.000000
0.040000	0.740000	0.000000	1.000000
0.040000	0.750000	0.000000	1.000000
0.040000	0.760000	0.000000	1.000000
0.040000	0.770000	0.000000	1.000000
0.040000	0.780000	0.000000	1.000000
0.040000	0.790000	0.000000	1.000000
0.040000	0.800000	0.000000	1.000000
0.040000	0.810000	0.000000	1.000000
0.040000	0.820000	0.000000	1.000000
0.040000	0.830000	0.000000	1.000000
0.040000	0.840000	0.000000	1.000000
0.040000	0.850000	0.000000	1.000000
0.040000	0.860000	0.000000	1.000000
0.040000	0.870000	0.000002	1.000023
0.040000	0.880000	0.000093	1.000050
0.040000	0.890000	0.001421	1.000540
0.040000	0.900000	0.003726	1.001422
0.040000	0.910000	0.005756	1.002168
0.040000	0.920000	0.007252	1.002642
0.040000	0.930000	0.008354	1.002895
0.040000	0.940000	0.009229	1.002995
0.040000	0.950000	0.010055	1.002993
0.040000	0.960000	0.010841	1.002924
0.040000	0.970000	0.011586	1.002812
0.040000	0.980000	0.012284	1.002673
0.040000	0.990000	0.012934	1.002521
0.040000	1.000000	0.013535	1.002362
0.050000	0.000000	0.000000	1.000000
0.050000	0.010000	0.000000	1.000000
0.050000	0.020000	0.000000	1.000000
0.050000	0.030000	0.000000	1.000000
0.050000	0.040000	0.000000	1.000000
0.050000	0.050000	0.000000	1.000000
0.050000	0.060000	0.000000	1.000000
0.050000	0.070000	0.000000	1.000000
0.050000	0.080000	0.000000	1.000000
0.050000	0.090000	0.000000	1.000000
0.050000	0.100000	0.000000	1.000000
0.050000	0.110000	0.000000	1.000000
0.050000	0.120000	0.000000	1.000000
0.050000	0.130000	0.000000	1.000000
0.050000	0.140000	0.000000	1.000000
0.050000	0.150000	0.000000	1.000000
0.050000	0.160000	0.000000	1.000000
0.050000	0.170000	0.000000	1.000000
0.050000	0.180000	0.000000	1.000000
0.050000	0.190000	0.000000	1.000000
0.050000	0.200000	0.000000	1.000000
0.050000	0.210000	0.000000	1.000000
0.050000	0.220000	0.000000	1.000000
0.050000	0.230000	0.000000	1.000000
0.050000	0.240000	0.000000	1.000000
0.050000	0.250000	0.000000	1.000000
0.050000	0.260000	0.000000	1.000000
0.050000	0.270000	0.000000	1.000000
0.050000	0.280000	0.000000	1.000000
0.050000	0.290000	0.000000	1.000000
0.050000	0.300000	0.000000	1.000000
0.050000	0.310000	0.000000	1.000000
0.050000	0.320000	0.000000	1.000000
0.050000	0.330000	0.000000	1.000000
0.050000	0.340000	0.000000	1.000000
0.050000	0.350000	0.000000	1.000000
0.050000	0.360000	0.000000	1.000000
0.050000	0.370000	0.000000	1.000000
0.050000	0.380000	0.000000	1.000000
0.050000	0.390000	0.000000	1.000000
0.050000	0.400000	0.000000	1.000000
0.050000	0.410000	0.000000	1.000000
0.050000	0.420000	0.000000	1.000000
0.050000	0.430000	0.000000	1.000000
0.050000	0.440000	0.000000	1.000000
0.050000	0.450000	0.000000	1.000000
0.050000	0.460000	0.000000	1.000000
0.050000	0.470000	0.000000	1.000000
0.050000	0.480000	0.000000	1.000000
0.050000	0.490000	0.000000	1.000000
0.050000	0.500000	0.000000	1.000000
0.050000	0.510000	0.000000	1.000000
0.050000	0.520000	0.000000	1.000000
0.050000	0.530000	0.000000	1.000000
0.050000	0.540000	0.000000	1.000000
0.050000	0.550000	0.000000	1.000000
0.050000	0.560000	0.000000	1.000000
0.050000	0.570000	0.000000	1.000000
0.050000	0.580000	0.000000	1.000000
0.050000	0.590000	0.000000	1.000000
0.050000	0.600000	0.000000	1.000000
0.050000	0.610000	0.000000	1.000000
0.050000	0.620000	0.000000	1.000000
0.050000	0.630000	0.000000	1.000000
0.050000	0.640000	0.000000	1.000000
0.050000	0.650000	0.000000	1.000000
0.050000	0.660000	0.000000	1.000000
0.050000	0.670000	0.000000	1.000000
0.050000	0.680000	0.000000	1.000000
0.050000	0.690000	0.000000	1.000000
0.050000	0.700000	0.000000	1.000000
0.050000	0.710000	0.000000	1.000000
0.050000	0.720000	0.000000	1.000000
0.050000	0.730000	0.000000	1.000000
0.050000	0.740000	0.000000	1.000000
0.050000	0.750000	0.000000	1.000000
0.050000	0.760000	0.000000	1.000000
0.050000	0.770000	0.000000	1.000000
0.050000	0.780000	0.000000	1.000000
0.050000	0.790000	0.000000	1.000000
0.050000	0.800000	0.000000	1.000000
0.050000	0.810000	0.000000	1.000000
0.050000	0.820000	0.000000	1.000000
0.050000	0.830000	0.000000	1.000000
0.050000	0.840000	0.000000	1.000000
0.050000	0.850000	0.000000	1.000000
0.050000	0.860000	0.000000	1.000000
0.050000	0.870000	0.000003	1.000045
0.050000	0.880000	0.000217	1.000086
0.050000	0.890000	0.002137	1.000813
0.050000	0.900000	0.005026	1.001918
0.050000	0.910000	0.007470	1.002807
0.050000	0.920000	0.009267	1.003361
0.050000	0.930000	0.010602	1.003652
0.050000	0.940000	0.011684	1.003762
0.050000	0.950000	0.012712	1.003751
0.050000	0.960000	0.013694	1.003660
0.050000	0.970000	0.014620	1.003517
0.050000	0.980000	0.015490	1.003343
0.050000	0.990000	0.016303	1.003151
0.050000	1.000000	0.017052	1.002953
0.060000	0.000000	0.000000	1.000000
0.060000	0.010000	0.000000	1.000000
0.060000	0.020000	0.000000	1.000000
0.060000	0.030000	0.000000	1.000000
0.060000	0.040000	0.000000	1.000000
0.060000	0.050000	0.000000	1.000000
0.060000	0.060000	0.000000	1.000000
0.060000	0.070000	0.000000	1.000000
0.060000	0.080000	0.000000	1.000000
0.060000	0.090000	0.000000	1.000000
0.060000	0.100000	0.000000	1.000000
0.060000	0.110000	0.000000	1.000000
0.060000	0.120000	0.000000	1.000000
0.060000	0.130000	0.000000	1.000000
0.060000	0.140000	0.000000	1.000000
0.060000	0.150000	0.000000	1.000000
0.060000	0.160000	0.000000	1.000000
0.060000	0.170000	0.000000	1.000000
0.060000	0.180000	0.000000	1.000000
0.060000	0.190000	0.000000	1.000000
0.060000	0.200000	0.000000	1.000000
0.060000	0.210000	0.000000	1.000000
0.060000	0.220000	0.000000	1.000000
0.060000	0.230000	0.000000	1.000000
0.060000	0.240000	0.000000	1.000000
0.060000	0.250000	0.000000	1.000000
0.060000	0.260000	0.000000	1.000000
0.060000	0.270000	0.000000	1.000000
0.060000	0.280000	0.000000	1.000000
0.060000	0.290000	0.000000	1.000000
0.060000	0.300000	0.000000	1.000000
0.060000	0.310000	0.000000	1.000000
0.060000	0.320000	0.000000	1.000000
0.060000	0.330000	0.000000	1.000000
0.060000	0.340000	0.000000	1.000000
0.060000	0.350000	0.000000	1.000000
0.060000	0.360000	0.000000	1.000000
0.060000	0.370000	0.000000	1.000000
0.060000	0.380000	0.000000	1.000000
0.060000	0.390000	0.000000	1.000000
0.060000	0.400000	0.000000	1.000000
0.060000	0.410000	0.000000	1.000000
0.060000	0.420000	0.000000	1.000000
0.060000	0.430000	0.000000	1.000000
0.060000	0.440000	0.000000	1.000000
0.060000	0.450000	0.000000	1.000000
0.060000	0.460000	0.000000	1.000000
0.060000	0.470000	0.000000	1.000000
0.060000	0.480000	0.000000	1.000000
0.060000	0.490000	0.000000	1.000000
0.060000	0.500000	0.000000	1.000000
0.060000	0.510000	0.000000	1.000000
0.060000	0.520000	0.000000	1.000000
0.060000	0.530000	0.000000	1.000000
0.060000	0.540000	0.000000	1.000000
0.060000	0.550000	0.000000	1.000000
0.060000	0.560000	0.000000	1.000000
0.060000	0.570000	0.000000	1.000000
0.060000	0.580000	0.000000	1.000000
0.060000	0.590000	0.000000	1.000000
0.060000	0.600000	0.000000	1.000000
0.060000	0.610000	0.000000	1.000000
0.060000	0.620000	0.000000	1.000000
0.060000	0.630000	0.000000	1.000000
0.060000	0.640000	0.000000	1.000000
0.060000	0.650000	0.000000	1.000000
0.060000	0.660000	0.000000	1.000000
0.060000	0.670000	0.000000	1.000000
0.060000	0.680000	0.000000	1.000000
0.060000	0.690000	0.000000	1.000000
0.060000	0.700000	0.000000	1.000000
0.060000	0.710000	0.000000	1.000000
0.060000	0.720000	0.000000	1.000000
0.060000	0.730000	0.000000	1.000000
0.060000	0.740000	0.000000	1.000000
0.060000	0.750000	0.000000	1.000000
0.060000	0.760000	0.000000	1.000000
0.060000	0.770000	0.000000	1.000000
0.060000	0.780000	0.000000	1.000000
0.060000	0.790000	0.000000	1.000000
0.060000	0.800000	0.000000	1.000000
0.060000	0.810000	0.000000	1.000000
0.060000	0.820000	0.000000	1.000000
0.060000	0.830000	0.000000	1.000000
0.060000	0.840000	0.000000	1.000000
0.060000	0.850000	0.000000	1.000000
0.060000	0.860000	0.000000	1.000000
0.060000	0.870000	0.000004	1.000078
0.060000	0.880000	0.000434	1.000164
0.060000	0.890000	0.003023	1.001153
0.060000	0.900000	0.006467	1.002467
0.060000	0.910000	0.009285	1.003480
