a	b	DFreq
0.170000	0.030000	0.000000
0.170000	0.040000	0.000000
0.170000	0.050000	0.000000
0.170000	0.060000	0.000000
0.170000	0.070000	0.000000
0.170000	0.080000	0.000000
0.170000	0.090000	0.000000
0.170000	0.100000	0.000000
0.170000	0.110000	0.000000
0.170000	0.120000	0.000000
0.170000	0.130000	0.000000
0.170000	0.140000	0.000000
0.170000	0.150000	0.000000
0.170000	0.160000	0.000000
0.170000	0.170000	0.000000
0.170000	0.180000	0.000000
0.170000	0.190000	0.000000
0.170000	0.200000	0.000000
0.170000	0.210000	0.000000
0.170000	0.220000	0.000000
0.170000	0.230000	0.000000
0.170000	0.240000	0.000000
0.170000	0.250000	0.000000
0.170000	0.260000	0.000000
0.170000	0.270000	0.000000
0.170000	0.280000	0.000000
0.170000	0.290000	0.000000
0.170000	0.300000	0.000000
0.170000	0.310000	0.000000
0.170000	0.320000	0.000000
0.170000	0.330000	0.000000
0.170000	0.340000	0.000000
0.170000	0.350000	0.000000
0.170000	0.360000	0.000000
0.170000	0.370000	0.000000
0.170000	0.380000	0.000000
0.170000	0.390000	0.000000
0.170000	0.400000	0.000000
0.170000	0.410000	0.000000
0.170000	0.420000	0.000000
0.170000	0.430000	0.000000
0.170000	0.440000	0.000000
0.170000	0.450000	0.000000
0.170000	0.460000	0.000000
0.170000	0.470000	0.000000
0.170000	0.480000	0.000000
0.170000	0.490000	0.000000
0.170000	0.500000	0.000000
0.170000	0.510000	0.000000
0.170000	0.520000	0.000000
0.170000	0.530000	0.000000
0.170000	0.540000	0.000000
0.170000	0.550000	0.000000
0.170000	0.560000	0.000000
0.170000	0.570000	0.000000
0.170000	0.580000	0.000000
0.170000	0.590000	0.000000
0.170000	0.600000	0.000000
0.170000	0.610000	0.000000
0.170000	0.620000	0.000000
0.170000	0.630000	0.000000
0.170000	0.640000	0.000000
0.170000	0.650000	0.000000
0.170000	0.660000	0.000000
0.170000	0.670000	0.000000
0.170000	0.680000	0.000006
0.170000	0.690000	0.000077
0.170000	0.700000	0.000449
0.170000	0.710000	0.000262
0.170000	0.720000	0.001411
0.170000	0.730000	0.003238
0.170000	0.740000	0.005159
0.170000	0.750000	0.006923
0.170000	0.760000	0.008453
0.170000	0.770000	0.009736
0.170000	0.780000	0.010822
0.170000	0.790000	0.011711
0.170000	0.800000	0.012459
0.170000	0.810000	0.013060
0.170000	0.820000	0.013574
0.170000	0.830000	0.013979
0.170000	0.840000	0.014311
0.170000	0.850000	0.014581
0.170000	0.860000	0.014779
0.170000	0.870000	0.014938
0.170000	0.880000	0.015060
0.170000	0.890000	0.015134
0.170000	0.900000	0.015168
0.170000	0.910000	0.015201
0.170000	0.920000	0.015202
0.170000	0.930000	0.015176
0.170000	0.940000	0.015127
0.170000	0.950000	0.015075
0.170000	0.960000	0.015017
0.170000	0.970000	0.014943
0.170000	0.980000	0.014855
0.170000	0.990000	0.014756
0.170000	1.000000	0.014651
0.180000	0.000000	0.000000
0.180000	0.010000	0.000000
0.180000	0.020000	0.000000
0.180000	0.030000	0.000000
0.180000	0.040000	0.000000
0.180000	0.050000	0.000000
0.180000	0.060000	0.000000
0.180000	0.070000	0.000000
0.180000	0.080000	0.000000
0.180000	0.090000	0.000000
0.180000	0.100000	0.000000
0.180000	0.110000	0.000000
0.180000	0.120000	0.000000
0.180000	0.130000	0.000000
0.180000	0.140000	0.000000
0.180000	0.150000	0.000000
0.180000	0.160000	0.000000
0.180000	0.170000	0.000000
0.180000	0.180000	0.000000
0.180000	0.190000	0.000000
0.180000	0.200000	0.000000
0.180000	0.210000	0.000000
0.180000	0.220000	0.000000
0.180000	0.230000	0.000000
0.180000	0.240000	0.000000
0.180000	0.250000	0.000000
0.180000	0.260000	0.000000
0.180000	0.270000	0.000000
0.180000	0.280000	0.000000
0.180000	0.290000	0.000000
0.180000	0.300000	0.000000
0.180000	0.310000	0.000000
0.180000	0.320000	0.000000
0.180000	0.330000	0.000000
0.180000	0.340000	0.000000
0.180000	0.350000	0.000000
0.180000	0.360000	0.000000
0.180000	0.370000	0.000000
0.180000	0.380000	0.000000
0.180000	0.390000	0.000000
0.180000	0.400000	0.000000
0.180000	0.410000	0.000000
0.180000	0.420000	0.000000
0.180000	0.430000	0.000000
0.180000	0.440000	0.000000
0.180000	0.450000	0.000000
0.180000	0.460000	0.000000
0.180000	0.470000	0.000000
0.180000	0.480000	0.000000
0.180000	0.490000	0.000000
0.180000	0.500000	0.000000
0.180000	0.510000	0.000000
0.180000	0.520000	0.000000
0.180000	0.530000	0.000000
0.180000	0.540000	0.000000
0.180000	0.550000	0.000000
0.180000	0.560000	0.000000
0.180000	0.570000	0.000000
0.180000	0.580000	0.000000
0.180000	0.590000	0.000000
0.180000	0.600000	0.000000
0.180000	0.610000	0.000000
0.180000	0.620000	0.000000
0.180000	0.630000	0.000000
0.180000	0.640000	0.000000
0.180000	0.650000	0.000000
0.180000	0.660000	0.000000
0.180000	0.670000	0.000001
0.180000	0.680000	0.000017
0.180000	0.690000	0.000175
0.180000	0.700000	0.000482
0.180000	0.710000	0.000563
0.180000	0.720000	0.002121
0.180000	0.730000	0.004111
0.180000	0.740000	0.006093
0.180000	0.750000	0.007874
0.180000	0.760000	0.009416
0.180000	0.770000	0.010709
0.180000	0.780000	0.011797
0.180000	0.790000	0.012698
0.180000	0.800000	0.013450
0.180000	0.810000	0.014062
0.180000	0.820000	0.014580
0.180000	0.830000	0.014985
0.180000	0.840000	0.015327
0.180000	0.850000	0.015597
0.180000	0.860000	0.015795
0.180000	0.870000	0.015959
0.180000	0.880000	0.016079
0.180000	0.890000	0.016151
0.180000	0.900000	0.016184
0.180000	0.910000	0.016214
0.180000	0.920000	0.016211
0.180000	0.930000	0.016180
0.180000	0.940000	0.016125
0.180000	0.950000	0.016071
0.180000	0.960000	0.016007
0.180000	0.970000	0.015927
0.180000	0.980000	0.015833
0.180000	0.990000	0.015727
0.180000	1.000000	0.015615
0.190000	0.000000	0.000000
0.190000	0.010000	0.000000
0.190000	0.020000	0.000000
0.190000	0.030000	0.000000
0.190000	0.040000	0.000000
0.190000	0.050000	0.000000
0.190000	0.060000	0.000000
0.190000	0.070000	0.000000
0.190000	0.080000	0.000000
0.190000	0.090000	0.000000
0.190000	0.100000	0.000000
0.190000	0.110000	0.000000
0.190000	0.120000	0.000000
0.190000	0.130000	0.000000
0.190000	0.140000	0.000000
0.190000	0.150000	0.000000
0.190000	0.160000	0.000000
0.190000	0.170000	0.000000
0.190000	0.180000	0.000000
0.190000	0.190000	0.000000
0.190000	0.200000	0.000000
0.190000	0.210000	0.000000
0.190000	0.220000	0.000000
0.190000	0.230000	0.000000
0.190000	0.240000	0.000000
0.190000	0.250000	0.000000
0.190000	0.260000	0.000000
0.190000	0.270000	0.000000
0.190000	0.280000	0.000000
0.190000	0.290000	0.000000
0.190000	0.300000	0.000000
0.190000	0.310000	0.000000
0.190000	0.320000	0.000000
0.190000	0.330000	0.000000
0.190000	0.340000	0.000000
0.190000	0.350000	0.000000
0.190000	0.360000	0.000000
0.190000	0.370000	0.000000
0.190000	0.380000	0.000000
0.190000	0.390000	0.000000
0.190000	0.400000	0.000000
0.190000	0.410000	0.000000
0.190000	0.420000	0.000000
0.190000	0.430000	0.000000
0.190000	0.440000	0.000000
0.190000	0.450000	0.000000
0.190000	0.460000	0.000000
0.190000	0.470000	0.000000
0.190000	0.480000	0.000000
0.190000	0.490000	0.000000
0.190000	0.500000	0.000000
0.190000	0.510000	0.000000
0.190000	0.520000	0.000000
0.190000	0.530000	0.000000
0.190000	0.540000	0.000000
0.190000	0.550000	0.000000
0.190000	0.560000	0.000000
0.190000	0.570000	0.000000
0.190000	0.580000	0.000000
0.190000	0.590000	0.000000
0.190000	0.600000	0.000000
0.190000	0.610000	0.000000
0.190000	0.620000	0.000000
0.190000	0.630000	0.000000
0.190000	0.640000	0.000000
0.190000	0.650000	0.000000
0.190000	0.660000	0.000000
0.190000	0.670000	0.000004
0.190000	0.680000	0.000046
0.190000	0.690000	0.000338
0.190000	0.700000	0.000287
0.190000	0.710000	0.001088
0.190000	0.720000	0.002949
0.190000	0.730000	0.005056
0.190000	0.740000	0.007080
0.190000	0.750000	0.008871
0.190000	0.760000	0.010414
0.190000	0.770000	0.011714
0.190000	0.780000	0.012801
0.190000	0.790000	0.013712
0.190000	0.800000	0.014464
0.190000	0.810000	0.015087
0.190000	0.820000	0.015606
0.190000	0.830000	0.016011
0.190000	0.840000	0.016362
0.190000	0.850000	0.016631
0.190000	0.860000	0.016827
0.190000	0.870000	0.016996
0.190000	0.880000	0.017114
0.190000	0.890000	0.017182
0.190000	0.900000	0.017216
0.190000	0.910000	0.017242
0.190000	0.920000	0.017234
0.190000	0.930000	0.017198
0.190000	0.940000	0.017137
0.190000	0.950000	0.017079
0.190000	0.960000	0.017010
0.190000	0.970000	0.016924
0.190000	0.980000	0.016823
0.190000	0.990000	0.016710
0.190000	1.000000	0.016592
0.200000	0.000000	0.000000
0.200000	0.010000	0.000000
0.200000	0.020000	0.000000
0.200000	0.030000	0.000000
0.200000	0.040000	0.000000
0.200000	0.050000	0.000000
0.200000	0.060000	0.000000
0.200000	0.070000	0.000000
0.200000	0.080000	0.000000
0.200000	0.090000	0.000000
0.200000	0.100000	0.000000
0.200000	0.110000	0.000000
0.200000	0.120000	0.000000
0.200000	0.130000	0.000000
0.200000	0.140000	0.000000
0.200000	0.150000	0.000000
0.200000	0.160000	0.000000
0.200000	0.170000	0.000000
0.200000	0.180000	0.000000
0.200000	0.190000	0.000000
0.200000	0.200000	0.000000
0.200000	0.210000	0.000000
0.200000	0.220000	0.000000
0.200000	0.230000	0.000000
0.200000	0.240000	0.000000
0.200000	0.250000	0.000000
0.200000	0.260000	0.000000
0.200000	0.270000	0.000000
0.200000	0.280000	0.000000
0.200000	0.290000	0.000000
0.200000	0.300000	0.000000
0.200000	0.310000	0.000000
0.200000	0.320000	0.000000
0.200000	0.330000	0.000000
0.200000	0.340000	0.000000
0.200000	0.350000	0.000000
0.200000	0.360000	0.000000
0.200000	0.370000	0.000000
0.200000	0.380000	0.000000
0.200000	0.390000	0.000000
0.200000	0.400000	0.000000
0.200000	0.410000	0.000000
0.200000	0.420000	0.000000
0.200000	0.430000	0.000000
0.200000	0.440000	0.000000
0.200000	0.450000	0.000000
0.200000	0.460000	0.000000
0.200000	0.470000	0.000000
0.200000	0.480000	0.000000
0.200000	0.490000	0.000000
0.200000	0.500000	0.000000
0.200000	0.510000	0.000000
0.200000	0.520000	0.000000
0.200000	0.530000	0.000000
0.200000	0.540000	0.000000
0.200000	0.550000	0.000000
0.200000	0.560000	0.000000
0.200000	0.570000	0.000000
0.200000	0.580000	0.000000
0.200000	0.590000	0.000000
0.200000	0.600000	0.000000
0.200000	0.610000	0.000000
0.200000	0.620000	0.000000
0.200000	0.630000	0.000000
0.200000	0.640000	0.000000
0.200000	0.650000	0.000000
0.200000	0.660000	0.000001
0.200000	0.670000	0.000011
0.200000	0.680000	0.000112
0.200000	0.690000	0.000486
0.200000	0.700000	0.000371
0.200000	0.710000	0.001795
0.200000	0.720000	0.003878
0.200000	0.730000	0.006070
0.200000	0.740000	0.008113
0.200000	0.750000	0.009911
0.200000	0.760000	0.011445
0.200000	0.770000	0.012751
0.200000	0.780000	0.013832
0.200000	0.790000	0.014752
0.200000	0.800000	0.015503
0.200000	0.810000	0.016135
0.200000	0.820000	0.016653
0.200000	0.830000	0.017061
0.200000	0.840000	0.017415
0.200000	0.850000	0.017683
0.200000	0.860000	0.017877
0.200000	0.870000	0.018049
0.200000	0.880000	0.018164
0.200000	0.890000	0.018228
0.200000	0.900000	0.018262
0.200000	0.910000	0.018284
0.200000	0.920000	0.018272
0.200000	0.930000	0.018230
0.200000	0.940000	0.018162
0.200000	0.950000	0.018101
0.200000	0.960000	0.018026
0.200000	0.970000	0.017934
0.200000	0.980000	0.017826
0.200000	0.990000	0.017706
0.200000	1.000000	0.017581
0.210000	0.000000	0.000000
0.210000	0.010000	0.000000
0.210000	0.020000	0.000000
0.210000	0.030000	0.000000
0.210000	0.040000	0.000000
0.210000	0.050000	0.000000
0.210000	0.060000	0.000000
0.210000	0.070000	0.000000
0.210000	0.080000	0.000000
0.210000	0.090000	0.000000
0.210000	0.100000	0.000000
0.210000	0.110000	0.000000
0.210000	0.120000	0.000000
0.210000	0.130000	0.000000
0.210000	0.140000	0.000000
0.210000	0.150000	0.000000
0.210000	0.160000	0.000000
0.210000	0.170000	0.000000
0.210000	0.180000	0.000000
0.210000	0.190000	0.000000
0.210000	0.200000	0.000000
0.210000	0.210000	0.000000
0.210000	0.220000	0.000000
0.210000	0.230000	0.000000
0.210000	0.240000	0.000000
0.210000	0.250000	0.000000
0.210000	0.260000	0.000000
0.210000	0.270000	0.000000
0.210000	0.280000	0.000000
0.210000	0.290000	0.000000
0.210000	0.300000	0.000000
0.210000	0.310000	0.000000
0.210000	0.320000	0.000000
0.210000	0.330000	0.000000
0.210000	0.340000	0.000000
0.210000	0.350000	0.000000
0.210000	0.360000	0.000000
0.210000	0.370000	0.000000
0.210000	0.380000	0.000000
0.210000	0.390000	0.000000
0.210000	0.400000	0.000000
0.210000	0.410000	0.000000
0.210000	0.420000	0.000000
0.210000	0.430000	0.000000
0.210000	0.440000	0.000000
0.210000	0.450000	0.000000
0.210000	0.460000	0.000000
0.210000	0.470000	0.000000
0.210000	0.480000	0.000000
0.210000	0.490000	0.000000
0.210000	0.500000	0.000000
0.210000	0.510000	0.000000
0.210000	0.520000	0.000000
0.210000	0.530000	0.000000
0.210000	0.540000	0.000000
0.210000	0.550000	0.000000
0.210000	0.560000	0.000000
0.210000	0.570000	0.000000
0.210000	0.580000	0.000000
0.210000	0.590000	0.000000
0.210000	0.600000	0.000000
0.210000	0.610000	0.000000
0.210000	0.620000	0.000000
0.210000	0.630000	0.000000
0.210000	0.640000	0.000000
0.210000	0.650000	0.000000
0.210000	0.660000	0.000003
0.210000	0.670000	0.000030
0.210000	0.680000	0.000245
0.210000	0.690000	0.000424
0.210000	0.700000	0.000818
0.210000	0.710000	0.002649
0.210000	0.720000	0.004895
0.210000	0.730000	0.007142
0.210000	0.740000	0.009190
0.210000	0.750000	0.010988
0.210000	0.760000	0.012512
0.210000	0.770000	0.013818
0.210000	0.780000	0.014897
0.210000	0.790000	0.015818
0.210000	0.800000	0.016564
0.210000	0.810000	0.017206
0.210000	0.820000	0.017721
0.210000	0.830000	0.018136
0.210000	0.840000	0.018488
0.210000	0.850000	0.018752
0.210000	0.860000	0.018950
0.210000	0.870000	0.019119
0.210000	0.880000	0.019230
0.210000	0.890000	0.019289
0.210000	0.900000	0.019323
0.210000	0.910000	0.019341
0.210000	0.920000	0.019323
0.210000	0.930000	0.019275
0.210000	0.940000	0.019201
0.210000	0.950000	0.019137
0.210000	0.960000	0.019056
0.210000	0.970000	0.018957
0.210000	0.980000	0.018843
0.210000	0.990000	0.018715
0.210000	1.000000	0.018584
0.220000	0.000000	0.000000
0.220000	0.010000	0.000000
0.220000	0.020000	0.000000
0.220000	0.030000	0.000000
0.220000	0.040000	0.000000
0.220000	0.050000	0.000000
0.220000	0.060000	0.000000
0.220000	0.070000	0.000000
0.220000	0.080000	0.000000
0.220000	0.090000	0.000000
0.220000	0.100000	0.000000
0.220000	0.110000	0.000000
0.220000	0.120000	0.000000
0.220000	0.130000	0.000000
0.220000	0.140000	0.000000
0.220000	0.150000	0.000000
0.220000	0.160000	0.000000
0.220000	0.170000	0.000000
0.220000	0.180000	0.000000
0.220000	0.190000	0.000000
0.220000	0.200000	0.000000
0.220000	0.210000	0.000000
0.220000	0.220000	0.000000
0.220000	0.230000	0.000000
0.220000	0.240000	0.000000
0.220000	0.250000	0.000000
0.220000	0.260000	0.000000
0.220000	0.270000	0.000000
0.220000	0.280000	0.000000
0.220000	0.290000	0.000000
0.220000	0.300000	0.000000
0.220000	0.310000	0.000000
0.220000	0.320000	0.000000
0.220000	0.330000	0.000000
0.220000	0.340000	0.000000
0.220000	0.350000	0.000000
0.220000	0.360000	0.000000
0.220000	0.370000	0.000000
0.220000	0.380000	0.000000
0.220000	0.390000	0.000000
0.220000	0.400000	0.000000
0.220000	0.410000	0.000000
0.220000	0.420000	0.000000
0.220000	0.430000	0.000000
0.220000	0.440000	0.000000
0.220000	0.450000	0.000000
0.220000	0.460000	0.000000
0.220000	0.470000	0.000000
0.220000	0.480000	0.000000
0.220000	0.490000	0.000000
0.220000	0.500000	0.000000
0.220000	0.510000	0.000000
0.220000	0.520000	0.000000
0.220000	0.530000	0.000000
0.220000	0.540000	0.000000
0.220000	0.550000	0.000000
0.220000	0.560000	0.000000
0.220000	0.570000	0.000000
0.220000	0.580000	0.000000
0.220000	0.590000	0.000000
0.220000	0.600000	0.000000
0.220000	0.610000	0.000000
0.220000	0.620000	0.000000
0.220000	0.630000	0.000000
0.220000	0.640000	0.000000
0.220000	0.650000	0.000001
0.220000	0.660000	0.000007
0.220000	0.670000	0.000077
0.220000	0.680000	0.000425
0.220000	0.690000	0.000277
0.220000	0.700000	0.001502
0.220000	0.710000	0.003629
0.220000	0.720000	0.005986
0.220000	0.730000	0.008266
0.220000	0.740000	0.010310
0.220000	0.750000	0.012099
0.220000	0.760000	0.013620
0.220000	0.770000	0.014913
0.220000	0.780000	0.015995
0.220000	0.790000	0.016909
0.220000	0.800000	0.017655
0.220000	0.810000	0.018298
0.220000	0.820000	0.018809
0.220000	0.830000	0.019230
0.220000	0.840000	0.019579
0.220000	0.850000	0.019839
0.220000	0.860000	0.020040
0.220000	0.870000	0.020206
0.220000	0.880000	0.020312
0.220000	0.890000	0.020366
0.220000	0.900000	0.020400
0.220000	0.910000	0.020413
0.220000	0.920000	0.020390
0.220000	0.930000	0.020335
0.220000	0.940000	0.020254
0.220000	0.950000	0.020188
0.220000	0.960000	0.020100
0.220000	0.970000	0.019995
0.220000	0.980000	0.019873
0.220000	0.990000	0.019738
0.220000	1.000000	0.019600
0.230000	0.000000	0.000000
0.230000	0.010000	0.000000
0.230000	0.020000	0.000000
0.230000	0.030000	0.000000
0.230000	0.040000	0.000000
0.230000	0.050000	0.000000
0.230000	0.060000	0.000000
0.230000	0.070000	0.000000
0.230000	0.080000	0.000000
0.230000	0.090000	0.000000
0.230000	0.100000	0.000000
0.230000	0.110000	0.000000
0.230000	0.120000	0.000000
0.230000	0.130000	0.000000
0.230000	0.140000	0.000000
0.230000	0.150000	0.000000
0.230000	0.160000	0.000000
0.230000	0.170000	0.000000
0.230000	0.180000	0.000000
0.230000	0.190000	0.000000
0.230000	0.200000	0.000000
0.230000	0.210000	0.000000
0.230000	0.220000	0.000000
0.230000	0.230000	0.000000
0.230000	0.240000	0.000000
0.230000	0.250000	0.000000
0.230000	0.260000	0.000000
0.230000	0.270000	0.000000
0.230000	0.280000	0.000000
0.230000	0.290000	0.000000
0.230000	0.300000	0.000000
0.230000	0.310000	0.000000
0.230000	0.320000	0.000000
0.230000	0.330000	0.000000
0.230000	0.340000	0.000000
0.230000	0.350000	0.000000
0.230000	0.360000	0.000000
0.230000	0.370000	0.000000
0.230000	0.380000	0.000000
0.230000	0.390000	0.000000
0.230000	0.400000	0.000000
0.230000	0.410000	0.000000
0.230000	0.420000	0.000000
0.230000	0.430000	0.000000
0.230000	0.440000	0.000000
0.230000	0.450000	0.000000
0.230000	0.460000	0.000000
0.230000	0.470000	0.000000
0.230000	0.480000	0.000000
0.230000	0.490000	0.000000
0.230000	0.500000	0.000000
0.230000	0.510000	0.000000
0.230000	0.520000	0.000000
0.230000	0.530000	0.000000
0.230000	0.540000	0.000000
0.230000	0.550000	0.000000
0.230000	0.560000	0.000000
0.230000	0.570000	0.000000
0.230000	0.580000	0.000000
0.230000	0.590000	0.000000
0.230000	0.600000	0.000000
0.230000	0.610000	0.000000
0.230000	0.620000	0.000000
0.230000	0.630000	0.000000
0.230000	0.640000	0.000000
0.230000	0.650000	0.000002
0.230000	0.660000	0.000021
0.230000	0.670000	0.000184
0.230000	0.680000	0.000486
0.230000	0.690000	0.000617
0.230000	0.700000	0.002377
0.230000	0.710000	0.004714
0.230000	0.720000	0.007148
0.230000	0.730000	0.009437
0.230000	0.740000	0.011476
0.230000	0.750000	0.013245
0.230000	0.760000	0.014760
0.230000	0.770000	0.016036
0.230000	0.780000	0.017120
0.230000	0.790000	0.018025
0.230000	0.800000	0.018775
0.230000	0.810000	0.019413
0.230000	0.820000	0.019917
0.230000	0.830000	0.020344
0.230000	0.840000	0.020689
0.230000	0.850000	0.020944
0.230000	0.860000	0.021148
0.230000	0.870000	0.021309
0.230000	0.880000	0.021410
0.230000	0.890000	0.021458
0.230000	0.900000	0.021493
0.230000	0.910000	0.021500
0.230000	0.920000	0.021471
0.230000	0.930000	0.021410
0.230000	0.940000	0.021324
0.230000	0.950000	0.021252
0.230000	0.960000	0.021159
0.230000	0.970000	0.021046
0.230000	0.980000	0.020918
0.230000	0.990000	0.020775
0.230000	1.000000	0.020631
0.240000	0.000000	0.000000
0.240000	0.010000	0.000000
0.240000	0.020000	0.000000
0.240000	0.030000	0.000000
0.240000	0.040000	0.000000
0.240000	0.050000	0.000000
0.240000	0.060000	0.000000
0.240000	0.070000	0.000000
0.240000	0.080000	0.000000
0.240000	0.090000	0.000000
0.240000	0.100000	0.000000
0.240000	0.110000	0.000000
0.240000	0.120000	0.000000
0.240000	0.130000	0.000000
0.240000	0.140000	0.000000
0.240000	0.150000	0.000000
0.240000	0.160000	0.000000
0.240000	0.170000	0.000000
0.240000	0.180000	0.000000
0.240000	0.190000	0.000000
0.240000	0.200000	0.000000
0.240000	0.210000	0.000000
0.240000	0.220000	0.000000
0.240000	0.230000	0.000000
0.240000	0.240000	0.000000
0.240000	0.250000	0.000000
0.240000	0.260000	0.000000
0.240000	0.270000	0.000000
0.240000	0.280000	0.000000
0.240000	0.290000	0.000000
0.240000	0.300000	0.000000
0.240000	0.310000	0.000000
0.240000	0.320000	0.000000
0.240000	0.330000	0.000000
0.240000	0.340000	0.000000
0.240000	0.350000	0.000000
0.240000	0.360000	0.000000
0.240000	0.370000	0.000000
0.240000	0.380000	0.000000
0.240000	0.390000	0.000000
0.240000	0.400000	0.000000
0.240000	0.410000	0.000000
0.240000	0.420000	0.000000
0.240000	0.430000	0.000000
0.240000	0.440000	0.000000
0.240000	0.450000	0.000000
0.240000	0.460000	0.000000
0.240000	0.470000	0.000000
0.240000	0.480000	0.000000
0.240000	0.490000	0.000000
0.240000	0.500000	0.000000
0.240000	0.510000	0.000000
0.240000	0.520000	0.000000
0.240000	0.530000	0.000000
0.240000	0.540000	0.000000
0.240000	0.550000	0.000000
0.240000	0.560000	0.000000
0.240000	0.570000	0.000000
0.240000	0.580000	0.000000
0.240000	0.590000	0.000000
0.240000	0.600000	0.000000
0.240000	0.610000	0.000000
0.240000	0.620000	0.000000
0.240000	0.630000	0.000000
0.240000	0.640000	0.000001
0.240000	0.650000	0.000006
0.240000	0.660000	0.000059
0.240000	0.670000	0.000360
0.240000	0.680000	0.000286
0.240000	0.690000	0.001270
0.240000	0.700000	0.003403
0.240000	0.710000	0.005888
0.240000	0.720000	0.008368
0.240000	0.730000	0.010650
0.240000	0.740000	0.012679
0.240000	0.750000	0.014421
0.240000	0.760000	0.015929
0.240000	0.770000	0.017187
0.240000	0.780000	0.018271
0.240000	0.790000	0.019164
0.240000	0.800000	0.019919
0.240000	0.810000	0.020549
0.240000	0.820000	0.021045
0.240000	0.830000	0.021479
0.240000	0.840000	0.021817
0.240000	0.850000	0.022066
0.240000	0.860000	0.022274
0.240000	0.870000	0.022430
0.240000	0.880000	0.022525
0.240000	0.890000	0.022566
0.240000	0.900000	0.022601
0.240000	0.910000	0.022603
0.240000	0.920000	0.022567
0.240000	0.930000	0.022499
0.240000	0.940000	0.022410
0.240000	0.950000	0.022332
0.240000	0.960000	0.022231
0.240000	0.970000	0.022112
0.240000	0.980000	0.021976
0.240000	0.990000	0.021826
0.240000	1.000000	0.021675
0.250000	0.000000	0.000000
0.250000	0.010000	0.000000
0.250000	0.020000	0.000000
0.250000	0.030000	0.000000
0.250000	0.040000	0.000000
0.250000	0.050000	0.000000
0.250000	0.060000	0.000000
0.250000	0.070000	0.000000
0.250000	0.080000	0.000000
0.250000	0.090000	0.000000
0.250000	0.100000	0.000000
0.250000	0.110000	0.000000
0.250000	0.120000	0.000000
0.250000	0.130000	0.000000
0.250000	0.140000	0.000000
0.250000	0.150000	0.000000
0.250000	0.160000	0.000000
0.250000	0.170000	0.000000
0.250000	0.180000	0.000000
0.250000	0.190000	0.000000
0.250000	0.200000	0.000000
0.250000	0.210000	0.000000
0.250000	0.220000	0.000000
0.250000	0.230000	0.000000
0.250000	0.240000	0.000000
0.250000	0.250000	0.000000
0.250000	0.260000	0.000000
0.250000	0.270000	0.000000
0.250000	0.280000	0.000000
0.250000	0.290000	0.000000
0.250000	0.300000	0.000000
0.250000	0.310000	0.000000
0.250000	0.320000	0.000000
0.250000	0.330000	0.000000
0.250000	0.340000	0.000000
0.250000	0.350000	0.000000
0.250000	0.360000	0.000000
0.250000	0.370000	0.000000
0.250000	0.380000	0.000000
0.250000	0.390000	0.000000
0.250000	0.400000	0.000000
0.250000	0.410000	0.000000
0.250000	0.420000	0.000000
0.250000	0.430000	0.000000
0.250000	0.440000	0.000000
0.250000	0.450000	0.000000
0.250000	0.460000	0.000000
0.250000	0.470000	0.000000
0.250000	0.480000	0.000000
0.250000	0.490000	0.000000
0.250000	0.500000	0.000000
0.250000	0.510000	0.000000
0.250000	0.520000	0.000000
0.250000	0.530000	0.000000
0.250000	0.540000	0.000000
0.250000	0.550000	0.000000
0.250000	0.560000	0.000000
0.250000	0.570000	0.000000
0.250000	0.580000	0.000000
0.250000	0.590000	0.000000
0.250000	0.600000	0.000000
0.250000	0.610000	0.000000
0.250000	0.620000	0.000000
0.250000	0.630000	0.000000
0.250000	0.640000	0.000002
0.250000	0.650000	0.000017
0.250000	0.660000	0.000148
0.250000	0.670000	0.000493
0.250000	0.680000	0.000488
0.250000	0.690000	0.002159
0.250000	0.700000	0.004555
0.250000	0.710000	0.007139
0.250000	0.720000	0.009640
0.250000	0.730000	0.011905
0.250000	0.740000	0.013916
0.250000	0.750000	0.015639
0.250000	0.760000	0.017128
0.250000	0.770000	0.018373
0.250000	0.780000	0.019449
0.250000	0.790000	0.020327
0.250000	0.800000	0.021086
0.250000	0.810000	0.021706
0.250000	0.820000	0.022199
0.250000	0.830000	0.022633
0.250000	0.840000	0.022965
0.250000	0.850000	0.023206
0.250000	0.860000	0.023417
0.250000	0.870000	0.023568
0.250000	0.880000	0.023656
0.250000	0.890000	0.023689
0.250000	0.900000	0.023726
0.250000	0.910000	0.023721
0.250000	0.920000	0.023679
0.250000	0.930000	0.023603
0.250000	0.940000	0.023510
0.250000	0.950000	0.023426
0.250000	0.960000	0.023319
0.250000	0.970000	0.023192
0.250000	0.980000	0.023049
0.250000	0.990000	0.022891
0.250000	1.000000	0.022733
0.260000	0.000000	0.000000
0.260000	0.010000	0.000000
0.260000	0.020000	0.000000
0.260000	0.030000	0.000000
0.260000	0.040000	0.000000
0.260000	0.050000	0.000000
0.260000	0.060000	0.000000
0.260000	0.070000	0.000000
0.260000	0.080000	0.000000
0.260000	0.090000	0.000000
0.260000	0.100000	0.000000
0.260000	0.110000	0.000000
0.260000	0.120000	0.000000
0.260000	0.130000	0.000000
0.260000	0.140000	0.000000
0.260000	0.150000	0.000000
0.260000	0.160000	0.000000
0.260000	0.170000	0.000000
0.260000	0.180000	0.000000
0.260000	0.190000	0.000000
0.260000	0.200000	0.000000
0.260000	0.210000	0.000000
0.260000	0.220000	0.000000
0.260000	0.230000	0.000000
0.260000	0.240000	0.000000
0.260000	0.250000	0.000000
