Base	Rel	DFreq
1.250000	0.900000	0.000000
1.250000	1.000000	0.000000
1.250000	1.100000	0.000000
1.250000	1.200000	0.000115
1.250000	1.300000	0.019417
1.250000	1.400000	0.055551
1.250000	1.500000	0.082231
1.250000	1.600000	0.101941
1.250000	1.700000	0.116981
1.250000	1.800000	0.128542
1.250000	1.900000	0.137875
1.250000	2.000000	0.145362
1.250000	2.100000	0.151467
1.250000	2.200000	0.156580
1.250000	2.300000	0.160989
1.250000	2.400000	0.164735
1.250000	2.500000	0.167947
1.250000	2.600000	0.170723
1.250000	2.700000	0.173141
1.250000	2.800000	0.175260
1.250000	2.900000	0.177128
1.250000	3.000000	0.178783
1.250000	3.100000	0.180257
1.250000	3.200000	0.181575
1.250000	3.300000	0.182773
1.250000	3.400000	0.183901
1.250000	3.500000	0.184923
1.250000	3.600000	0.185851
1.250000	3.700000	0.186696
1.250000	3.800000	0.187467
1.250000	3.900000	0.188173
1.250000	4.000000	0.188820
1.250000	4.100000	0.189415
1.250000	4.200000	0.189961
1.250000	4.300000	0.190465
1.250000	4.400000	0.190930
1.250000	4.500000	0.191359
1.250000	4.600000	0.191756
1.250000	4.700000	0.192124
1.250000	4.800000	0.192464
1.250000	4.900000	0.192780
1.250000	5.000000	0.193072
1.250000	5.100000	0.193344
1.250000	5.200000	0.193596
1.250000	5.300000	0.193830
1.250000	5.400000	0.194047
1.250000	5.500000	0.194249
1.250000	5.600000	0.194436
1.250000	5.700000	0.194610
1.250000	5.800000	0.194771
1.250000	5.900000	0.194920
1.250000	6.000000	0.195059
1.250000	6.100000	0.195187
1.250000	6.200000	0.195306
1.250000	6.300000	0.195415
1.250000	6.400000	0.195516
1.250000	6.500000	0.195609
1.250000	6.600000	0.195694
1.250000	6.700000	0.195772
1.250000	6.800000	0.195844
1.250000	6.900000	0.195909
1.250000	7.000000	0.195968
1.250000	7.100000	0.196021
1.250000	7.200000	0.196069
1.250000	7.300000	0.196111
1.250000	7.400000	0.196149
1.250000	7.500000	0.196182
1.250000	7.600000	0.196211
1.250000	7.700000	0.196236
1.250000	7.800000	0.196257
1.250000	7.900000	0.196273
1.250000	8.000000	0.196287
1.250000	8.100000	0.196296
1.250000	8.200000	0.196323
1.250000	8.300000	0.196345
1.250000	8.400000	0.196365
1.250000	8.500000	0.196382
1.250000	8.600000	0.196395
1.250000	8.700000	0.196406
1.250000	8.800000	0.196414
1.250000	8.900000	0.196420
1.250000	9.000000	0.196423
1.250000	9.100000	0.196423
1.250000	9.200000	0.196421
1.250000	9.300000	0.196417
1.250000	9.400000	0.196411
1.250000	9.500000	0.196403
1.250000	9.600000	0.196393
1.250000	9.700000	0.196381
1.250000	9.800000	0.196367
1.250000	9.900000	0.196351
1.250000	10.000000	0.196333
1.300000	0.000000	0.000000
1.300000	0.100000	0.000000
1.300000	0.200000	0.000000
1.300000	0.300000	0.000000
1.300000	0.400000	0.000000
1.300000	0.500000	0.000000
1.300000	0.600000	0.000000
1.300000	0.700000	0.000000
1.300000	0.800000	0.000000
1.300000	0.900000	0.000000
1.300000	1.000000	0.000000
1.300000	1.100000	0.000000
1.300000	1.200000	0.000194
1.300000	1.300000	0.022099
1.300000	1.400000	0.057288
1.300000	1.500000	0.083222
1.300000	1.600000	0.102472
1.300000	1.700000	0.117053
1.300000	1.800000	0.128484
1.300000	1.900000	0.137575
1.300000	2.000000	0.144872
1.300000	2.100000	0.150893
1.300000	2.200000	0.156031
1.300000	2.300000	0.160351
1.300000	2.400000	0.164022
1.300000	2.500000	0.167171
1.300000	2.600000	0.169894
1.300000	2.700000	0.172266
1.300000	2.800000	0.174346
1.300000	2.900000	0.176180
1.300000	3.000000	0.177807
1.300000	3.100000	0.179336
1.300000	3.200000	0.180708
1.300000	3.300000	0.181943
1.300000	3.400000	0.183059
1.300000	3.500000	0.184071
1.300000	3.600000	0.184990
1.300000	3.700000	0.185828
1.300000	3.800000	0.186593
1.300000	3.900000	0.187294
1.300000	4.000000	0.187937
1.300000	4.100000	0.188528
1.300000	4.200000	0.189072
1.300000	4.300000	0.189574
1.300000	4.400000	0.190037
1.300000	4.500000	0.190465
1.300000	4.600000	0.190862
1.300000	4.700000	0.191229
1.300000	4.800000	0.191570
1.300000	4.900000	0.191886
1.300000	5.000000	0.192179
1.300000	5.100000	0.192451
1.300000	5.200000	0.192705
1.300000	5.300000	0.192940
1.300000	5.400000	0.193159
1.300000	5.500000	0.193362
1.300000	5.600000	0.193551
1.300000	5.700000	0.193726
1.300000	5.800000	0.193890
1.300000	5.900000	0.194041
1.300000	6.000000	0.194182
1.300000	6.100000	0.194312
1.300000	6.200000	0.194432
1.300000	6.300000	0.194544
1.300000	6.400000	0.194647
1.300000	6.500000	0.194742
1.300000	6.600000	0.194830
1.300000	6.700000	0.194910
1.300000	6.800000	0.194984
1.300000	6.900000	0.195051
1.300000	7.000000	0.195113
1.300000	7.100000	0.195168
1.300000	7.200000	0.195234
1.300000	7.300000	0.195303
1.300000	7.400000	0.195367
1.300000	7.500000	0.195425
1.300000	7.600000	0.195479
1.300000	7.700000	0.195528
1.300000	7.800000	0.195574
1.300000	7.900000	0.195615
1.300000	8.000000	0.195652
1.300000	8.100000	0.195685
1.300000	8.200000	0.195715
1.300000	8.300000	0.195741
1.300000	8.400000	0.195764
1.300000	8.500000	0.195784
1.300000	8.600000	0.195801
1.300000	8.700000	0.195815
1.300000	8.800000	0.195827
1.300000	8.900000	0.195835
1.300000	9.000000	0.195841
1.300000	9.100000	0.195845
1.300000	9.200000	0.195846
1.300000	9.300000	0.195845
1.300000	9.400000	0.195842
1.300000	9.500000	0.195837
1.300000	9.600000	0.195829
1.300000	9.700000	0.195820
1.300000	9.800000	0.195809
1.300000	9.900000	0.195796
1.300000	10.000000	0.195781
1.350000	0.000000	0.000000
1.350000	0.100000	0.000000
1.350000	0.200000	0.000000
1.350000	0.300000	0.000000
1.350000	0.400000	0.000000
1.350000	0.500000	0.000000
1.350000	0.600000	0.000000
1.350000	0.700000	0.000000
1.350000	0.800000	0.000000
1.350000	0.900000	0.000000
1.350000	1.000000	0.000000
1.350000	1.100000	0.000000
1.350000	1.200000	0.000291
1.350000	1.300000	0.024160
1.350000	1.400000	0.058589
1.350000	1.500000	0.083894
1.350000	1.600000	0.102802
1.350000	1.700000	0.117133
1.350000	1.800000	0.128382
1.350000	1.900000	0.137242
1.350000	2.000000	0.144491
1.350000	2.100000	0.150544
1.350000	2.200000	0.155572
1.350000	2.300000	0.159800
1.350000	2.400000	0.163392
1.350000	2.500000	0.166473
1.350000	2.600000	0.169137
1.350000	2.700000	0.171500
1.350000	2.800000	0.173645
1.350000	2.900000	0.175542
1.350000	3.000000	0.177228
1.350000	3.100000	0.178734
1.350000	3.200000	0.180084
1.350000	3.300000	0.181301
1.350000	3.400000	0.182399
1.350000	3.500000	0.183396
1.350000	3.600000	0.184301
1.350000	3.700000	0.185127
1.350000	3.800000	0.185881
1.350000	3.900000	0.186572
1.350000	4.000000	0.187206
1.350000	4.100000	0.187789
1.350000	4.200000	0.188326
1.350000	4.300000	0.188821
1.350000	4.400000	0.189278
1.350000	4.500000	0.189701
1.350000	4.600000	0.190092
1.350000	4.700000	0.190455
1.350000	4.800000	0.190791
1.350000	4.900000	0.191103
1.350000	5.000000	0.191393
1.350000	5.100000	0.191662
1.350000	5.200000	0.191912
1.350000	5.300000	0.192144
1.350000	5.400000	0.192360
1.350000	5.500000	0.192561
1.350000	5.600000	0.192748
1.350000	5.700000	0.192921
1.350000	5.800000	0.193082
1.350000	5.900000	0.193260
1.350000	6.000000	0.193429
1.350000	6.100000	0.193588
1.350000	6.200000	0.193736
1.350000	6.300000	0.193875
1.350000	6.400000	0.194005
1.350000	6.500000	0.194127
1.350000	6.600000	0.194241
1.350000	6.700000	0.194347
1.350000	6.800000	0.194447
1.350000	6.900000	0.194539
1.350000	7.000000	0.194626
1.350000	7.100000	0.194706
1.350000	7.200000	0.194781
1.350000	7.300000	0.194850
1.350000	7.400000	0.194914
1.350000	7.500000	0.194973
1.350000	7.600000	0.195027
1.350000	7.700000	0.195077
1.350000	7.800000	0.195122
1.350000	7.900000	0.195164
1.350000	8.000000	0.195201
1.350000	8.100000	0.195235
1.350000	8.200000	0.195265
1.350000	8.300000	0.195292
1.350000	8.400000	0.195315
1.350000	8.500000	0.195335
1.350000	8.600000	0.195353
1.350000	8.700000	0.195367
1.350000	8.800000	0.195378
1.350000	8.900000	0.195387
1.350000	9.000000	0.195394
1.350000	9.100000	0.195397
1.350000	9.200000	0.195399
1.350000	9.300000	0.195398
1.350000	9.400000	0.195395
1.350000	9.500000	0.195390
1.350000	9.600000	0.195383
1.350000	9.700000	0.195373
1.350000	9.800000	0.195362
1.350000	9.900000	0.195349
1.350000	10.000000	0.195335
1.400000	0.000000	0.000000
1.400000	0.100000	0.000000
1.400000	0.200000	0.000000
1.400000	0.300000	0.000000
1.400000	0.400000	0.000000
1.400000	0.500000	0.000000
1.400000	0.600000	0.000000
1.400000	0.700000	0.000000
1.400000	0.800000	0.000000
1.400000	0.900000	0.000000
1.400000	1.000000	0.000000
1.400000	1.100000	0.000000
1.400000	1.200000	0.000401
1.400000	1.300000	0.025806
1.400000	1.400000	0.059618
1.400000	1.500000	0.084511
1.400000	1.600000	0.102984
1.400000	1.700000	0.117208
1.400000	1.800000	0.128170
1.400000	1.900000	0.137052
1.400000	2.000000	0.144277
1.400000	2.100000	0.150192
1.400000	2.200000	0.155103
1.400000	2.300000	0.159229
1.400000	2.400000	0.162821
1.400000	2.500000	0.165981
1.400000	2.600000	0.168721
1.400000	2.700000	0.171114
1.400000	2.800000	0.173217
1.400000	2.900000	0.175076
1.400000	3.000000	0.176729
1.400000	3.100000	0.178204
1.400000	3.200000	0.179527
1.400000	3.300000	0.180719
1.400000	3.400000	0.181795
1.400000	3.500000	0.182770
1.400000	3.600000	0.183656
1.400000	3.700000	0.184464
1.400000	3.800000	0.185202
1.400000	3.900000	0.185878
1.400000	4.000000	0.186497
1.400000	4.100000	0.187067
1.400000	4.200000	0.187591
1.400000	4.300000	0.188075
1.400000	4.400000	0.188521
1.400000	4.500000	0.188968
1.400000	4.600000	0.189393
1.400000	4.700000	0.189788
1.400000	4.800000	0.190156
1.400000	4.900000	0.190500
1.400000	5.000000	0.190821
1.400000	5.100000	0.191120
1.400000	5.200000	0.191401
1.400000	5.300000	0.191662
1.400000	5.400000	0.191908
1.400000	5.500000	0.192137
1.400000	5.600000	0.192352
1.400000	5.700000	0.192553
1.400000	5.800000	0.192742
1.400000	5.900000	0.192918
1.400000	6.000000	0.193083
1.400000	6.100000	0.193238
1.400000	6.200000	0.193383
1.400000	6.300000	0.193519
1.400000	6.400000	0.193645
1.400000	6.500000	0.193764
1.400000	6.600000	0.193875
1.400000	6.700000	0.193978
1.400000	6.800000	0.194074
1.400000	6.900000	0.194164
1.400000	7.000000	0.194247
1.400000	7.100000	0.194324
1.400000	7.200000	0.194396
1.400000	7.300000	0.194462
1.400000	7.400000	0.194523
1.400000	7.500000	0.194580
1.400000	7.600000	0.194631
1.400000	7.700000	0.194678
1.400000	7.800000	0.194721
1.400000	7.900000	0.194760
1.400000	8.000000	0.194794
1.400000	8.100000	0.194826
1.400000	8.200000	0.194853
1.400000	8.300000	0.194877
1.400000	8.400000	0.194898
1.400000	8.500000	0.194916
1.400000	8.600000	0.194931
1.400000	8.700000	0.194943
1.400000	8.800000	0.194952
1.400000	8.900000	0.194958
1.400000	9.000000	0.194962
1.400000	9.100000	0.194963
1.400000	9.200000	0.194962
1.400000	9.300000	0.194959
1.400000	9.400000	0.194954
1.400000	9.500000	0.194946
1.400000	9.600000	0.194937
1.400000	9.700000	0.194925
1.400000	9.800000	0.194912
1.400000	9.900000	0.194897
1.400000	10.000000	0.194880
1.450000	0.000000	0.000000
1.450000	0.100000	0.000000
1.450000	0.200000	0.000000
1.450000	0.300000	0.000000
1.450000	0.400000	0.000000
1.450000	0.500000	0.000000
1.450000	0.600000	0.000000
1.450000	0.700000	0.000000
1.450000	0.800000	0.000000
1.450000	0.900000	0.000000
1.450000	1.000000	0.000000
1.450000	1.100000	0.000000
1.450000	1.200000	0.000517
1.450000	1.300000	0.027055
1.450000	1.400000	0.060359
1.450000	1.500000	0.084857
1.450000	1.600000	0.103232
1.450000	1.700000	0.117098
1.450000	1.800000	0.128153
1.450000	1.900000	0.136909
1.450000	2.000000	0.143957
1.450000	2.100000	0.149755
1.450000	2.200000	0.154766
1.450000	2.300000	0.158989
1.450000	2.400000	0.162585
1.450000	2.500000	0.165675
1.450000	2.600000	0.168352
1.450000	2.700000	0.170689
1.450000	2.800000	0.172741
1.450000	2.900000	0.174555
1.450000	3.000000	0.176165
1.450000	3.100000	0.177603
1.450000	3.200000	0.178891
1.450000	3.300000	0.180050
1.450000	3.400000	0.181166
1.450000	3.500000	0.182185
1.450000	3.600000	0.183113
1.450000	3.700000	0.183962
1.450000	3.800000	0.184739
1.450000	3.900000	0.185453
1.450000	4.000000	0.186110
1.450000	4.100000	0.186716
1.450000	4.200000	0.187276
1.450000	4.300000	0.187794
1.450000	4.400000	0.188273
1.450000	4.500000	0.188719
1.450000	4.600000	0.189132
1.450000	4.700000	0.189517
1.450000	4.800000	0.189875
1.450000	4.900000	0.190209
1.450000	5.000000	0.190520
1.450000	5.100000	0.190811
1.450000	5.200000	0.191082
1.450000	5.300000	0.191335
1.450000	5.400000	0.191572
1.450000	5.500000	0.191793
1.450000	5.600000	0.192000
1.450000	5.700000	0.192193
1.450000	5.800000	0.192374
1.450000	5.900000	0.192543
1.450000	6.000000	0.192701
1.450000	6.100000	0.192849
1.450000	6.200000	0.192986
1.450000	6.300000	0.193115
1.450000	6.400000	0.193235
1.450000	6.500000	0.193347
1.450000	6.600000	0.193451
1.450000	6.700000	0.193548
1.450000	6.800000	0.193638
1.450000	6.900000	0.193721
1.450000	7.000000	0.193798
1.450000	7.100000	0.193870
1.450000	7.200000	0.193935
1.450000	7.300000	0.193996
1.450000	7.400000	0.194051
1.450000	7.500000	0.194102
1.450000	7.600000	0.194147
1.450000	7.700000	0.194189
1.450000	7.800000	0.194226
1.450000	7.900000	0.194260
1.450000	8.000000	0.194289
1.450000	8.100000	0.194315
1.450000	8.200000	0.194337
1.450000	8.300000	0.194356
1.450000	8.400000	0.194372
1.450000	8.500000	0.194385
1.450000	8.600000	0.194395
1.450000	8.700000	0.194401
1.450000	8.800000	0.194417
1.450000	8.900000	0.194443
1.450000	9.000000	0.194466
1.450000	9.100000	0.194486
1.450000	9.200000	0.194503
1.450000	9.300000	0.194518
1.450000	9.400000	0.194531
1.450000	9.500000	0.194541
1.450000	9.600000	0.194549
1.450000	9.700000	0.194555
1.450000	9.800000	0.194559
1.450000	9.900000	0.194561
1.450000	10.000000	0.194561
1.500000	0.000000	0.000000
1.500000	0.100000	0.000000
1.500000	0.200000	0.000000
1.500000	0.300000	0.000000
1.500000	0.400000	0.000000
1.500000	0.500000	0.000000
1.500000	0.600000	0.000000
1.500000	0.700000	0.000000
1.500000	0.800000	0.000000
1.500000	0.900000	0.000000
1.500000	1.000000	0.000000
1.500000	1.100000	0.000000
1.500000	1.200000	0.000631
1.500000	1.300000	0.028095
1.500000	1.400000	0.060995
1.500000	1.500000	0.085244
1.500000	1.600000	0.103243
1.500000	1.700000	0.117222
1.500000	1.800000	0.128032
1.500000	1.900000	0.136632
1.500000	2.000000	0.143800
1.500000	2.100000	0.149682
1.500000	2.200000	0.154574
1.500000	2.300000	0.158691
1.500000	2.400000	0.162193
1.500000	2.500000	0.165199
1.500000	2.600000	0.167816
1.500000	2.700000	0.170218
1.500000	2.800000	0.172333
1.500000	2.900000	0.174205
1.500000	3.000000	0.175871
1.500000	3.100000	0.177362
1.500000	3.200000	0.178701
1.500000	3.300000	0.179908
1.500000	3.400000	0.181000
1.500000	3.500000	0.181992
1.500000	3.600000	0.182895
1.500000	3.700000	0.183720
1.500000	3.800000	0.184475
1.500000	3.900000	0.185168
1.500000	4.000000	0.185805
1.500000	4.100000	0.186391
1.500000	4.200000	0.186932
1.500000	4.300000	0.187433
1.500000	4.400000	0.187895
1.500000	4.500000	0.188324
1.500000	4.600000	0.188722
1.500000	4.700000	0.189092
1.500000	4.800000	0.189435
1.500000	4.900000	0.189755
1.500000	5.000000	0.190052
1.500000	5.100000	0.190329
1.500000	5.200000	0.190587
1.500000	5.300000	0.190828
1.500000	5.400000	0.191052
1.500000	5.500000	0.191261
1.500000	5.600000	0.191456
1.500000	5.700000	0.191638
1.500000	5.800000	0.191808
1.500000	5.900000	0.191966
1.500000	6.000000	0.192131
1.500000	6.100000	0.192303
1.500000	6.200000	0.192465
1.500000	6.300000	0.192617
1.500000	6.400000	0.192761
1.500000	6.500000	0.192896
1.500000	6.600000	0.193022
1.500000	6.700000	0.193142
1.500000	6.800000	0.193254
1.500000	6.900000	0.193359
1.500000	7.000000	0.193458
1.500000	7.100000	0.193551
1.500000	7.200000	0.193638
1.500000	7.300000	0.193719
1.500000	7.400000	0.193795
1.500000	7.500000	0.193866
1.500000	7.600000	0.193932
1.500000	7.700000	0.193993
1.500000	7.800000	0.194050
1.500000	7.900000	0.194103
1.500000	8.000000	0.194152
1.500000	8.100000	0.194196
1.500000	8.200000	0.194237
1.500000	8.300000	0.194275
1.500000	8.400000	0.194309
1.500000	8.500000	0.194340
1.500000	8.600000	0.194367
1.500000	8.700000	0.194392
1.500000	8.800000	0.194413
1.500000	8.900000	0.194432
1.500000	9.000000	0.194448
1.500000	9.100000	0.194462
1.500000	9.200000	0.194473
1.500000	9.300000	0.194482
1.500000	9.400000	0.194488
1.500000	9.500000	0.194492
1.500000	9.600000	0.194494
1.500000	9.700000	0.194493
1.500000	9.800000	0.194491
1.500000	9.900000	0.194487
1.500000	10.000000	0.194481
1.550000	0.000000	0.000000
1.550000	0.100000	0.000000
1.550000	0.200000	0.000000
1.550000	0.300000	0.000000
1.550000	0.400000	0.000000
1.550000	0.500000	0.000000
1.550000	0.600000	0.000000
1.550000	0.700000	0.000000
1.550000	0.800000	0.000000
1.550000	0.900000	0.000000
1.550000	1.000000	0.000000
1.550000	1.100000	0.000000
1.550000	1.200000	0.000740
1.550000	1.300000	0.028885
1.550000	1.400000	0.061453
1.550000	1.500000	0.085393
1.550000	1.600000	0.103458
1.550000	1.700000	0.117098
1.550000	1.800000	0.127977
1.550000	1.900000	0.136644
1.550000	2.000000	0.143632
1.550000	2.100000	0.149354
1.550000	2.200000	0.154208
1.550000	2.300000	0.158418
1.550000	2.400000	0.162006
1.550000	2.500000	0.165094
1.550000	2.600000	0.167771
1.550000	2.700000	0.170111
1.550000	2.800000	0.172168
1.550000	2.900000	0.173987
1.550000	3.000000	0.175605
1.550000	3.100000	0.177050
1.550000	3.200000	0.178347
1.550000	3.300000	0.179515
1.550000	3.400000	0.180570
1.550000	3.500000	0.181528
1.550000	3.600000	0.182398
1.550000	3.700000	0.183192
1.550000	3.800000	0.183918
1.550000	3.900000	0.184624
1.550000	4.000000	0.185294
1.550000	4.100000	0.185913
1.550000	4.200000	0.186487
1.550000	4.300000	0.187018
1.550000	4.400000	0.187512
1.550000	4.500000	0.187971
1.550000	4.600000	0.188398
1.550000	4.700000	0.188796
1.550000	4.800000	0.189168
1.550000	4.900000	0.189515
1.550000	5.000000	0.189839
1.550000	5.100000	0.190143
1.550000	5.200000	0.190427
1.550000	5.300000	0.190693
1.550000	5.400000	0.190943
1.550000	5.500000	0.191177
1.550000	5.600000	0.191396
1.550000	5.700000	0.191602
1.550000	5.800000	0.191796
1.550000	5.900000	0.191977
1.550000	6.000000	0.192147
1.550000	6.100000	0.192307
1.550000	6.200000	0.192456
1.550000	6.300000	0.192597
1.550000	6.400000	0.192728
1.550000	6.500000	0.192852
1.550000	6.600000	0.192967
1.550000	6.700000	0.193075
1.550000	6.800000	0.193176
1.550000	6.900000	0.193270
1.550000	7.000000	0.193358
1.550000	7.100000	0.193440
1.550000	7.200000	0.193516
1.550000	7.300000	0.193587
1.550000	7.400000	0.193653
1.550000	7.500000	0.193713
1.550000	7.600000	0.193769
1.550000	7.700000	0.193821
1.550000	7.800000	0.193868
1.550000	7.900000	0.193911
1.550000	8.000000	0.193950
1.550000	8.100000	0.193985
1.550000	8.200000	0.194016
1.550000	8.300000	0.194045
1.550000	8.400000	0.194069
1.550000	8.500000	0.194091
1.550000	8.600000	0.194110
1.550000	8.700000	0.194125
1.550000	8.800000	0.194138
1.550000	8.900000	0.194148
1.550000	9.000000	0.194155
1.550000	9.100000	0.194160
1.550000	9.200000	0.194163
1.550000	9.300000	0.194163
1.550000	9.400000	0.194161
1.550000	9.500000	0.194157
1.550000	9.600000	0.194151
1.550000	9.700000	0.194142
1.550000	9.800000	0.194132
1.550000	9.900000	0.194120
1.550000	10.000000	0.194106
1.600000	0.000000	0.000000
1.600000	0.100000	0.000000
1.600000	0.200000	0.000000
1.600000	0.300000	0.000000
1.600000	0.400000	0.000000
1.600000	0.500000	0.000000
1.600000	0.600000	0.000000
1.600000	0.700000	0.000000
1.600000	0.800000	0.000000
1.600000	0.900000	0.000000
1.600000	1.000000	0.000000
1.600000	1.100000	0.000000
1.600000	1.200000	0.000841
1.600000	1.300000	0.029521
1.600000	1.400000	0.061815
1.600000	1.500000	0.085684
1.600000	1.600000	0.103432
1.600000	1.700000	0.117215
1.600000	1.800000	0.127885
1.600000	1.900000	0.136391
1.600000	2.000000	0.143501
1.600000	2.100000	0.149340
1.600000	2.200000	0.154201
1.600000	2.300000	0.158295
1.600000	2.400000	0.161779
1.600000	2.500000	0.164771
1.600000	2.600000	0.167362
1.600000	2.700000	0.169648
1.600000	2.800000	0.171762
1.600000	2.900000	0.173636
1.600000	3.000000	0.175305
1.600000	3.100000	0.176800
1.600000	3.200000	0.178143
1.600000	3.300000	0.179356
1.600000	3.400000	0.180454
1.600000	3.500000	0.181452
1.600000	3.600000	0.182362
1.600000	3.700000	0.183193
1.600000	3.800000	0.183955
1.600000	3.900000	0.184655
1.600000	4.000000	0.185300
1.600000	4.100000	0.185894
1.600000	4.200000	0.186443
1.600000	4.300000	0.186951
1.600000	4.400000	0.187421
1.600000	4.500000	0.187858
1.600000	4.600000	0.188264
1.600000	4.700000	0.188641
1.600000	4.800000	0.188992
1.600000	4.900000	0.189320
1.600000	5.000000	0.189625
1.600000	5.100000	0.189909
1.600000	5.200000	0.190175
1.600000	5.300000	0.190423
1.600000	5.400000	0.190655
1.600000	5.500000	0.190872
1.600000	5.600000	0.191074
1.600000	5.700000	0.191264
1.600000	5.800000	0.191441
1.600000	5.900000	0.191606
1.600000	6.000000	0.191760
1.600000	6.100000	0.191904
1.600000	6.200000	0.192039
1.600000	6.300000	0.192164
1.600000	6.400000	0.192281
1.600000	6.500000	0.192390
1.600000	6.600000	0.192491
1.600000	6.700000	0.192585
1.600000	6.800000	0.192678
1.600000	6.900000	0.192793
1.600000	7.000000	0.192901
1.600000	7.100000	0.193003
1.600000	7.200000	0.193099
1.600000	7.300000	0.193189
1.600000	7.400000	0.193274
1.600000	7.500000	0.193353
1.600000	7.600000	0.193428
1.600000	7.700000	0.193498
1.600000	7.800000	0.193563
1.600000	7.900000	0.193624
1.600000	8.000000	0.193681
1.600000	8.100000	0.193734
1.600000	8.200000	0.193783
1.600000	8.300000	0.193829
1.600000	8.400000	0.193871
1.600000	8.500000	0.193909
1.600000	8.600000	0.193945
1.600000	8.700000	0.193977
1.600000	8.800000	0.194006
1.600000	8.900000	0.194032
1.600000	9.000000	0.194056
1.600000	9.100000	0.194076
1.600000	9.200000	0.194094
1.600000	9.300000	0.194110
1.600000	9.400000	0.194123
1.600000	9.500000	0.194134
1.600000	9.600000	0.194143
1.600000	9.700000	0.194149
1.600000	9.800000	0.194153
1.600000	9.900000	0.194156
1.600000	10.000000	0.194156
1.650000	0.000000	0.000000
1.650000	0.100000	0.000000
1.650000	0.200000	0.000000
1.650000	0.300000	0.000000
1.650000	0.400000	0.000000
1.650000	0.500000	0.000000
1.650000	0.600000	0.000000
1.650000	0.700000	0.000000
1.650000	0.800000	0.000000
1.650000	0.900000	0.000000
1.650000	1.000000	0.000000
1.650000	1.100000	0.000000
1.650000	1.200000	0.000931
1.650000	1.300000	0.030053
1.650000	1.400000	0.062146
1.650000	1.500000	0.085771
1.650000	1.600000	0.103573
1.650000	1.700000	0.117072
1.650000	1.800000	0.127886
1.650000	1.900000	0.136457
1.650000	2.000000	0.143369
1.650000	2.100000	0.149030
1.650000	2.200000	0.153911
1.650000	2.300000	0.158095
1.650000	2.400000	0.161663
1.650000	2.500000	0.164734
1.650000	2.600000	0.167398
1.650000	2.700000	0.169726
1.650000	2.800000	0.171774
1.650000	2.900000	0.173586
1.650000	3.000000	0.175198
1.650000	3.100000	0.176639
1.650000	3.200000	0.177932
1.650000	3.300000	0.179097
1.650000	3.400000	0.180150
1.650000	3.500000	0.181106
1.650000	3.600000	0.181976
1.650000	3.700000	0.182770
1.650000	3.800000	0.183495
1.650000	3.900000	0.184161
1.650000	4.000000	0.184818
1.650000	4.100000	0.185442
1.650000	4.200000	0.186021
1.650000	4.300000	0.186558
1.650000	4.400000	0.187056
1.650000	4.500000	0.187521
1.650000	4.600000	0.187954
1.650000	4.700000	0.188357
1.650000	4.800000	0.188735
1.650000	4.900000	0.189087
1.650000	5.000000	0.189418
1.650000	5.100000	0.189727
1.650000	5.200000	0.190017
1.650000	5.300000	0.190289
1.650000	5.400000	0.190544
1.650000	5.500000	0.190784
1.650000	5.600000	0.191009
1.650000	5.700000	0.191220
1.650000	5.800000	0.191419
1.650000	5.900000	0.191605
1.650000	6.000000	0.191781
1.650000	6.100000	0.191946
1.650000	6.200000	0.192101
1.650000	6.300000	0.192247
1.650000	6.400000	0.192383
1.650000	6.500000	0.192512
1.650000	6.600000	0.192632
1.650000	6.700000	0.192746
1.650000	6.800000	0.192851
1.650000	6.900000	0.192951
1.650000	7.000000	0.193044
1.650000	7.100000	0.193130
1.650000	7.200000	0.193211
1.650000	7.300000	0.193287
1.650000	7.400000	0.193357
1.650000	7.500000	0.193422
1.650000	7.600000	0.193482
1.650000	7.700000	0.193538
1.650000	7.800000	0.193590
1.650000	7.900000	0.193637
1.650000	8.000000	0.193680
1.650000	8.100000	0.193720
1.650000	8.200000	0.193756
1.650000	8.300000	0.193788
1.650000	8.400000	0.193817
1.650000	8.500000	0.193842
1.650000	8.600000	0.193865
1.650000	8.700000	0.193884
1.650000	8.800000	0.193901
1.650000	8.900000	0.193915
1.650000	9.000000	0.193926
1.650000	9.100000	0.193935
1.650000	9.200000	0.193941
1.650000	9.300000	0.193945
1.650000	9.400000	0.193946
1.650000	9.500000	0.193945
1.650000	9.600000	0.193943
1.650000	9.700000	0.193938
1.650000	9.800000	0.193931
1.650000	9.900000	0.193922
1.650000	10.000000	0.193911
1.700000	0.000000	0.000000
1.700000	0.100000	0.000000
1.700000	0.200000	0.000000
1.700000	0.300000	0.000000
1.700000	0.400000	0.000000
1.700000	0.500000	0.000000
1.700000	0.600000	0.000000
1.700000	0.700000	0.000000
1.700000	0.800000	0.000000
1.700000	0.900000	0.000000
1.700000	1.000000	0.000000
1.700000	1.100000	0.000000
1.700000	1.200000	0.001013
1.700000	1.300000	0.030443
1.700000	1.400000	0.062318
1.700000	1.500000	0.085916
1.700000	1.600000	0.103596
1.700000	1.700000	0.117187
1.700000	1.800000	0.127700
1.700000	1.900000	0.136311
1.700000	2.000000	0.143348
1.700000	2.100000	0.149128
1.700000	2.200000	0.153939
1.700000	2.300000	0.157989
1.700000	2.400000	0.161436
1.700000	2.500000	0.164396
1.700000	2.600000	0.166995
1.700000	2.700000	0.169382
1.700000	2.800000	0.171486
1.700000	2.900000	0.173350
1.700000	3.000000	0.175011
1.700000	3.100000	0.176499
